,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
Qk2g2wSziUo,"['pain', 'calcium', 'phosphate', 'enamel disorders', 'bleeding', 'injury to the tooth nerve', 'chronic inflammatory disease of the ligaments and bone that support the teeth', 'Magnetotherapy\n\nPeriodontal disease', 'acute pain', 'redness', 'swelling', 'Toothache', 'tooth, caries', 'caries', 'inflammation', 'edema', 'tooth injury']",17,Magnetoterapia,"Pseudocientífico
",262,262,2,Tratamiento Periodontitis Magnetoterapia Biomag,"Característica

La inflamación del periodonto es una enfermedad inflamatoria crónica de los ligamentos y del hueso que sirven de soporte a los dientes. El primer síntoma más frecuente es la hinchazón y el enrojecimiento de las encías, derrame sanguíneo, dolor al cepillar los dientes, mal aliento de la boca. Además de la inflamación en las encías, otro problema puede ser el dolor causado por un diente dañado, caries, etc. 

Finalidad de la aplicación

Mediante la activación de los tejidos, tras aplicar el campo magnético pulsado de baja frecuencia, se produce un mejoramiento significativo del abastecimiento de sangre oxigenada y apoya los procesos de curación, eliminación de hinchazones, efectos antiinflamatorios e inhibición del dolor. Complementa de forma adecuada el tratamiento estomatológico.

Descripción y uso de la magnetoterapia

La enfermedad periodontal es un proceso inflamatorio crónico de las encías que ocasiona una lesión en los tejidos de los dientes. Las bacterias de la placa dental producen ácidos agresivos que disuelven la dura matriz de calcio y fosfato del esmalte dental. Al mismo tiempo se producen enzimas que desintegran los tejidos de los dientes y la encía reacciona inflamándose. Si no se trata empieza un gradual  retroceso de las encías, descubrimiento de los cuellos de los dientes, movimiento y aflojamiento de los dientes hasta su pérdida. El tratamiento básico consiste en la higiene bucal perfecta y cuidado dental profesional. 

La magnetoterapia pulsátil de baja frecuencia puede completar este tratamiento odontológico específico. La utilizamos, sobre todo, por su efecto antiinflamatorio, curativo, vasodilatador. Se reducen los cambios escleróticos y destructivos en el tejido óseo y se conservan los dientes.

El dolor de muelas es un problema muy frecuente a causa de una lesión del diente, caries, desprendimiento de un pedazo de diente, trastornos del esmalte, lesión del nervio del diente, inflamación o daño de los tejidos blandos alrededor del diente. El dolor se puede desplazar del lugar de la lesión a otras zonas de la cabeza y siempre es importante el tratamiento y cuidado odontológico profesional.

La magnetoterapia pulsátil de baja frecuencia Biomag ayuda en la fase aguda a aliviar el dolor y, después del tratamiento odontológico, a acelerar la absorción del edema y la inflamación, y a estimular la curación. No hay que aplicar en caso de sangrado (después de extracciones). De lo contrario, la magnetoterpia es perfectamente aplicable principalmente como tratamiento analgésico, curativo y regenerativo. Es adecuado el aplicador pequeño local (sobre todo para el dolor agudo) o solenoide.",es,False,False,,
v--dwuPne6w,['Magnetotherapy'],1,Magnetoterapia,"Pseudocientífico
",306,306,25,Desvendando a Magnetoterapia!,"Você sabe o que é a Magnetoterapia? Não? Então, se prepare para o vídeo. Aqui você aprenderá um pouco mais sobre do que se trata essa terapia, como ela funciona, se ela possui contraindicações e quais são, entre outras informações! 

E aí? Ficou curioso(a), então se prepare e confira o vídeo para desvendar mais sobre o assunto!

Você ainda não se inscreveu para o workshop que acontecerá dia 17 de Julho?! Então corre e garanta já sua vaga enquanto ainda pode, é só clicar no link abaixo para se inscrever.
Link para inscrição do curso de Stiperterapia e Magnetoterapia: https://forms.gle/PUpfM3iwS7yzY6gr8

--------------------------------------MINHAS REDES SOCIAIS---------------------------------------------
Instagram Consultoria: https://www.instagram.com/consultoriaemesteticaaju/
Instagram Studio M: https://www.instagram.com/studiomesteticaebeleza/
Facebook: https://www.facebook.com/studiomesteticaebelezaa",pt,False,False,,
gX-fElQ3gak,"['pain', 'osteopathy', 'knee pain', 'NFZ']",4,Magnetoterapia,"Pseudocientífico
",445,445,37,"Fizjoterapia na NFZ NIE DZIAŁA! - rehabilitacja państwowa, magnetronik, sollux, ultradźwięki, laser","Ultradźwięki na ból pleców

Skaner na ból kolana

Pole magnetyczne na ból biodra

Niestety wiele z tych rzeczy po prostu nie działa. 

Pomimo najszczerszych chęci ze strony fizjoterapeutów, to niestety rehabilitacja państwowa ma sobie wiele do zarzucenia. 

Problem jest jednak znacznie bardziej złożony niż się może wydawać i bardzo trudno jest ten problem naprawić. 

Ale co tak naprawde wymaga naprawy?

Zapraszam do filmu!

Odwiedź mnie też na 
🟪 Instagramie 
💻 www.szarskifizjoterapia.pl

Umówienie wizyty/współpraca: 
📞 607-961-275 
📧 szarskifizjoterapia@gmail.com",pl,False,False,,
hE_kSLUcmEg,"['pain', 'headaches', 'renal colic', 'Pain', 'nerve pain', 'migraines']",6,Magnetoterapia,"Pseudocientífico
",360,360,0,"MUDr. Peter Bednarčík, CSc -The effects of Biomag 3D pulse magnetotherapy on pain, pain conditions.​","Pain, irrespective of its cause, limits patients and aggravates the quality of life. Low-frequency pulse magnetotherapy Biomag can be applied not only to various pain conditions, headaches or migraines, but also to amputation pain, phantom pain or, for example, renal colic therapy. The application of low-frequency pulse magnetotherapy Biomag has a demonstrable analgesic effect with results documented by many​ clinical trials and references. Try Biomag magnet therapy programs too.",en,False,False,,
0U5tLzLKlSY,"['inflammation', 'pain', 'Phototherapy', 'insomnia']",4,Magnetoterapia,"Pseudocientífico
",236,236,8,"Fototerapia, infrarossi e magnetoterapia: scopri i benefici del materassino ALE&GIÒ","Il materassino ALE&GIÒ è la soluzione perfetta per chi soffre di problemi di insonnia, stress, dolori muscolari ed articolari e vive una vita sedentaria. 

Utilizzando una combinazione di 3 tecnologie avanzate, il materassino migliora notevolmente la vita delle persone. 

La tecnologia dei fotoni, utilizzata anche dalla NASA, penetra profondamente nel corpo umano generando un effetto biochimico nelle cellule che genera energia in tutto il corpo. 

I raggi infrarossi naturali, inoltre, trasmettono calore al corpo umano garantendo enormi benefici per la salute. 

Il materassino, inoltre, utilizza la magnetoterapia per contrastare patologie caratterizzate da dolore e infiammazione. 

Inoltre, i materiali utilizzati sono tutti ignifughi e resistenti al calore per garantire il massimo del comfort e della sicurezza. 

Il materassino ALE&GIÒ è la scelta ideale per chi vuole migliorare la qualità del proprio sonno e la propria salute in modo naturale.

Scopri di più sul materassino ALE&GIÒ su https://alegio.it/prodotti/materassino-magnetico-con-ametista/

Trova il negozio più vicino a te su https://alegio.it/negozi/",it,False,False,,
E_bELjKGH5I,"['injuries', 'pain', 'aloe vera']",3,Magnetoterapia,"Pseudocientífico
",85,85,2,Comprar Base Magnetica Terapeutica,"Compra la base magnetica terapeutica más efectiva del mercado actual.

http://escaparatedelhogar.es/base-magnetica-terapeutica-7-bandas-aloe-vera.html

Con esta gran base magnetica disfrutarás de una salud mucho mejor. Utiliza en tu hogar la magnetoterapia al mismo tiempo que usas la imanterapia.

Muchos deportistas de elite utilizan la imanterapia para recuperarse antes y mejor de cualquiera de sus lesiones.

Podrás encontrar en el mercado muchas bases magneticas terapeuticas pero ninguna a mejor precio que la que te presentamos en este vídeo multimedia interactivo para poder comprar directamente.

Gracias a nuestras ofertas en base magnética terapéutica podrás ahorrar al comprar, incluso 2 unidades te saldrán mejor en precio que cualquier base magnetica de 11 bandas o 9 bandas dobles.

Además si necesitas asesoramiento sobre bases magnéticas lo podrás encontrar en nuestro departamento de atención al cliente.

Consigue que tu cuerpo reaccione de mejor forma ante cualquier adversidad gracias a la imanterapia y magnetoterapia incluida en esta nueva base magnetica con aloe vera.

Después de muchas investigaciones se ha descubierto que la magnetoterapia funciona, es segura y además no es nada invasiva.

Podrás repolarizar tu cuerpo con nuestra base magnetica como explica la tesis de Hurtman, sobre las lineas de Hurtman. enlace: http://es.wikipedia.org/wiki/Cruces_de_Hartmann

Gran investigador en el cual se basa toda la imanterapia y magnetoterapia del mundo.

No puedes perderte el poder estar más sano, el poder recuperarte antes de tus lesiones y dolencias, sin sufrir dolor y siempre mientras duermes gracias a nuestra base magnetica terapeutica.",es,False,False,,
GSD1Kzp2HkA,['neurological diseases'],1,Magnetoterapia,"Pseudocientífico
",104,104,0,RENESANCE magnetoterapia - enfermedades neurológicas y el uso de los aparatos.avi,En un centro de cuidados para discapacitados físicos y mentales enseñamos el uso de nuestros aparatos de la magnetoterapia.,es,False,False,,
0vcr-yk6h3M,"['glaucoma', 'nerve edema', 'hypertension', 'Glaucoma', 'diabetes mellitus']",5,Magnetoterapia,"Pseudocientífico
",145,145,4,Tratamiento Glaucoma Magnetoterapia Biomag,"Característica

En el caso del glaucoma se produce una lesión en los axones de las células de la retina y un defecto del campo visual causando incluso la pérdida de la visión.

El factor principal de la lesión es el aumento de la presión intraocular, la disminución de la perfusión del globo ocular cuyo resultado es el trastorno de la circulación del fluido intraocular. Sin embargo, la lesión puede ocurrir también durante la normotonía. En todo caso, está dañado el flujo axoplasmático en los axones, llevando a un edema del nervio y deterioro. Otros factores de riesgo son hipertensión, diaberes mellitus, predisposición genética, miopía, enfermedades vasculares.

Uso de la magnetoterapia

La magnetoterapia pulsátil de baja frecuencia Biomag, gracias a sus cualidades, ayuda considerablemente a mejorar la microcirculación de los tejidos expuestos dilatando los precapilares y capilares. Al mismo tiempo estimula el suministro de sangre oxigenada y nutrientes, elimina los metabolitos y regula las condiciones circulatorias en la órbita. El efecto curativo, estimulante y antiinflamatorio y el aumento de la tasa metabólica moderan los daños en el nervio óptico e influyen positivamente en el deterioro de bastones de la retina.

Modo de aplicación

Empezamos a aplicar los programas vasodilatadores con frecuencias de 2-25 Hz y gradualmente pasamos a frecuencias de 36-44 Hz utilizando un solenoide.",es,False,False,,
yTxGNymrrvw,['muscle fatigue'],1,Magnetoterapia,"Pseudocientífico
",449,449,0,"MUDr. Peter Bednarčík, CSc. - Účinky 3D pulzní magnetoterapie Biomag relaxační, regenerující.","Programy nízkofrekvenční pulzní magnetoterapie Biomag jsou přínosem pro sportovce pro svou regenerační schopnost, svým vazodilatačním myorelaxačním a detoxikačním účinkem. Dochází k lepšímu přísunu okysličené krve a živin, odstranění například kyseliny mléčné a dalších kyselých metabolitů. Výsledkem je rychlejší proces obnovy a regenerace energetických zásob ve svalech. Odstraňují tak příznaky svalové únavy a vytvářejí optimální podmínky pro další výkon.👉 https://www.biomag.cz/",tr,False,False,,
uGgvRmFqLgE,"['prostatic hypertrophy', 'hyperplasia', 'hypertrophic prostate', 'malignant prostate disease', 'infections', 'alpha-blockers', 'urination in small', 'hydronephrosis', 'prostatitis', 'prostate', 'hematuria', 'swelling', 'prostatic hyperplasia', 'prostatic hyperplasia – and clinically manifests with voiding and urination disorders', 'hypertrophy', 'inflammation', 'sexual dysfunction', 'secondary infection']",18,Magnetoterapia,"Pseudocientífico
",133,133,0,Tratamiento Prostatitis Magnetoterapia Biomag,"Característica

Es un programa con predominio del efecto vasodilatador y curativo que reduce la inflamación y alivia las molestias resultantes de la próstata hipertrófica e inflamación. 

Finalidad de la aplicación

La magnetoterapia pulsátil de baja frecuencia Biomag, gracias a su efecto antiedematoso y antiinflamatorio, cura y ayuda a recuperar las funciones normales de la próstata. Al mismo tiempo, influye también en la disfunción sexual.

Uso de la magnetoterapia

La hipertrofia benigna de próstata y la prostatitis son enfermedades frecuentes en los hombres, cuya frecuencia aumenta con la edad empezando generalmente a partir de los 50 años. El incremento, hinchazón y los cambios inflamatorios llevan a la emisión dificultosa de la orina y así a una micción frecuente en pequeñas cantides. Se trata de una molestia considerable y supone además un gran riesgo de contraer una enfermedad maligna de próstata. La próstata agrandada como consecuencia de la hiperplasia prostática benigna se manifiesta con alteraciones de la micción - hablamos de los síntomas del tracto urinario inferior en base de la hiperplasia prostática benigna - y clínicamente se manifiesta con trastornos de vaciado y micción, retención urinaria, infecciones de las vías urinarias, hematuria hasta hidronefrosis e insuficiencia renal. El tratamiento es farmacológico: mayormente alfa reductasa, luego se administan alfabloqueantes, fitoterapéuticos y en casos necesarios la intervención quirúrgica.

La magnetoterapia pulsátil de baja frecuencia Biomag, gracias a su efecto antiedematoso y antiinflamatorio, estimula la curación de la prostatitis, regenera la musculatura lisa de otros tejidos, influyendo positivamente en una infección secundaria posible formada en la próstata y ayudando a recuperar las funciones normales. También puede influir muy positivamente en la disfunción sexual.",es,False,False,,
T6eRGtDO4vI,"['cerebral palsy', 'hyperactivity', 'tonsillitis', 'sinusitis', 'enuresis']",5,Magnetoterapia,"Pseudocientífico
",101,101,1,RENESANCE Magnetoterapia - aplicador CASSO y las enfermedades infantiles.avi,Muestra de tratamiento de magnetoterapia en el Instituto para Siscapacitados Físicos GEMINI - aplicador CASSO y las enfermedades infantiles.,es,False,False,,
w-aAci9YknM,"['lumbago', 'diabetes', 'disc herniation']",3,Magnetoterapia,"Pseudocientífico
",62,62,0,RENESANCE Magnetoterapia - aplicador PIANO y varices ulcerosas.avi,"Hospital de Hermanos Misericordiosos - residencia para enfermos terminales: muestra de la aplicación de magnetoterapia, concretamente de aplicador PIANO para mejorar el riego sanguíneo en las piernas.",es,False,False,,
w83zltKk9zI,"[""Parkinson's syndrome"", ""Alzheimer's disease"", 'cerebral palsy', 'multiple sclerosis', ""Alzheimer's dementia"", 'cerebral dysfunction']",6,Magnetoterapia,"Pseudocientífico
",391,391,1,"MUDr. Peter Bednarčík, CSc. - The Effects of Biomag 3D Pulse Magnetotherapy on CNS Disease.","MUDr. Peter Bednarčík, Csc recommends low-frequency pulse magnetotherapy Biomag, which positively affects microcirculation in the central nervous system, the head or the spine. This effect is used in rehabilitation care in children with mild cerebral dysfunction, childhood polio, and adults after cerebral vascular events. Magnetotherapy Biomag is also applied to a whole group of degenerative diseases of the central nervous system such as Alzheimer's disease, multiple sclerosis or Parkinson's syndrome.",en,False,False,,
FD9LZ-PL-MI,"['toothache', 'inflammation', 'colds', 'rhinitis']",4,Magnetoterapia,"Pseudocientífico
",262,262,0,"MUDr. Peter Bednarčík, CSc. - Effects of 3D pulse magnetotherapy Biomag on oral cavity inflammation.","Magnetotherapy Biomag is valued for oral cavity treatment, which has a healing effect in local diseases such as paradontosis and toothache. Biomag magnetotherapy therapy programs are also applied, for example, to cavities, colds or middle ear inflammations. Magnetotherapy acts anti-inflammatory, anti-inflammatory, stimulates healing and improves the efficiency​ of any antibiotic treatment.",en,False,False,,
UjnTE3KyHTY,"['pain', 'arthritis', 'synovitis', 'spondylitis', 'Magnetotherapy', 'intervertebral joints', 'ankylosis of the spine.', 'Arthritis', 'joints', 'dislocation', 'Morbus Bechterew', 'rheumatoid arthritis of the spine affecting the cervical spine', 'ankylosis']",13,Magnetoterapia,"Pseudocientífico
",545,545,0,Tratamiento Artritis de la columna vertebral Magnetoterapia Biomag,"Características

Este programa y el modo de aplicación se utiliza en pacientes con artritis que afecta principalmente la columna vertebral.

Finalidad de la aplicación

Aliviar los síntomas inflamatorios y el dolor, así como mejorar la movilidad. Influyendo en el sistema vascular, mejorando el suministro de sangre oxigenada y de nutrimentos y eliminando los metabolitos crear mejores condiciones para la cura y un funcionamiento normal.

Uso de la magnetoterapia

La artritis de la columna vertebral, sobre todo en el caso de la espondilitis anquilosante (Morbus Bechterew), es una enfermedad inflamatoria crónica que afecta principalmente a la articulación iliosacral y las articulaciones intervertebrales con endurecimiento gradual hasta llegar a la anquilosis de la columna vertebral.

Debido a la artritis reumatoide de la columna vertebral que afecta a la columna cervical surge sinovitis de las articulaciones intervertebrales con daños posteriores a la estructura del cartílago, hueso, ligamento hasta una dislocación de la articulación atlanto-axial.

El tratamiento de la artritis de la columna verebral consiste en la modificación del ambiente y estilo de vida, rehabilitación y balnearios, medicamentos con efectos analgésicos y antiinflamatorios.

Para el uso de la magnetoterapia pulsátil de baja frecuencia Biomag, la artritis de la columna verebrales una de las indicaciones básicas, gracias a su efecto analgésico, antiedemático, antiinflamatorio y curativo. En las afecciones crónicas, la magnetoterapia ayuda a mejorar la movilidad y a impedir lesiones mayores a las articulaciones, así como proporciona un alivio al dolor general.",es,False,False,,
OTNDMOtCUyU,"['pain', 'myocardial infarction', 'constipation', 'angina pectoris', 'ulcers', '- terminal illness']",6,Magnetoterapia,"Pseudocientífico
",53,53,0,RENESANCE Magnetoterapia - aplicador PIANO y dolores de espalda .avi,"Hospital Universitario - residencia de enfermos terminales: muestra de aplicación de magnetoterapia, concretamente aplicador PIANO para aliviar dolores de espalda.",es,False,False,,
p6xJ1eQZHJ4,"['vitamin deficiencies', 'vertigo', 'substances, disorders', 'rotational vertigo', 'Tinnitus', 'disorder of blood circulation and blood supply to the inner ear.', ""Meniere's Disease"", ""Meniere's disease"", 'tinnitus', 'Deafness', ""Meniere's syndrome"", 'deafness']",12,Magnetoterapia,"Pseudocientífico
",664,664,0,Tratamiento Enfermedad de Ménière Magnetoterapia Biomag,"Característica

Es un deterioro del oído interno y del mecanismo de equilibrio. Tiene tres síntomas básicos: tinnitus (zumbidos y silbidos), sordera y vértigo. Es causada por la disfunción del oído interno (o parte de él, saco endolinfático). El síntoma que predomina es la crisis de vértigo rotacional, es muy variable y normalmente le precede un aura. Alcanza la intensidad máxima en varios minutos y dura aproximadamente de 2 a 3 horas. Los otros dos síntomas, tinnitus y sordera, suelen manifestarse en un solo lado. El tinnitus puede ser o permanente o intermitente.

La sordera es progresiva y nunca se corrige. No se conoce ninguna terapia causal. En el estado agudo (crisis) se administran medicamentos que alivian el vértigo y ajustan la composición y cantidad de líquido endolinfático. Cuando fallan todos los remedios, se aconseja la cirugía. En el caso del síndrome de Ménière los síntomas son siempre los mismos pero las causas pueden variar (por ejemplo trastornos hormonales, trastornos del metabolismo del agua, carencia vitamínica, sustancias tóxicas, trastornos en la columna cervical, estados postaccidentales, etc.).

Los zumbidos pueden aparecer como parte de la enfermedad de Ménière o independientemente. En el fondo es siempre un trastorno de la circulación sanguínea y el suministro de sangre al oído interno. Por eso, también el tratamiento está dirigido a mejorar el suministro de sangre oxigenada y nutrientes. Si los cambios son a largo plazo y el daño permanente, la eficacia del tratamiento es mínima.

Uso de la magnetoterapia

Se recomiendan aplicaciones de la magnetoterapia pulsátil de baja frecuencia Biomag en ambos oídos más en el área de la columna cervical, lo antes posible tras el descubrimiento de los primeros síntomas. Mejora considerablemente tanto el flujo sanguíneo por las arterias menores y el lecho capilar como las condiciones para un funcionamiento y curación normales. Sabiendo el origen de la enfermedad, aplicar con el objetivo específico, por ejemplo en el área del hígado, cápsulas suprarrenales y páncreas.

Modo de aplicación

Las frecuencias de 8-20 Hz de efecto miorelajante (sobre todo en la columna cervical) y vasodilatador (oído interno) ayudan a mejorar la microcirculación de la sangre oxigenada y nutrientes. Es adecuado el solenoide en la cabeza y el aplicador plano en la columna vertebral.",es,False,False,,
eqJcpGGpha0,"['Tick-borne encephalitis', 'pernicious inflammation', 'shingles', 'cystitis', 'infections', 'Mononucleosis', 'infertility', 'infectious jaundice', 'Lyme borreliosis', 'inflammation', 'urinary tract infections']",11,Magnetoterapia,"Pseudocientífico
",436,436,1,"MUDr. Peter Bednarčík, CSc.-Effects of Biomag 3D pulse magnetotherapy on viral,infectious diseases.","Low-Frequency Pulse Magnetotherapy Biomag is applied after severe infections, bacterial or viral diseases to eliminate or minimise​ the consequences and accelerate the regeneration of damaged tissues. The most common cases include post-mononucleosis, Lyme borreliosis, infectious jaundice or shingles. It also has positive effects in the treatment of urinary tract infections or infertility of women after pernicious inflammation. Test pulse magnetotherapy Biomag not only during the treatment of the mentioned diseases but also to prevent their occurrence.",en,False,False,,
duGndU_hXRA,"['Heartburn', 'reflux disease', 'pyrosis', 'hernia', 'painful burning sensation', 'gastroesophageal reflux', 'cancer', 'heartburn', 'ulcer']",9,Magnetoterapia,"Pseudocientífico
",207,207,0,Tratamiento Acidez Estomacal Magnetoterapia Biomag,"Características.

La acidez estomacal o pirosis se debe al llamado reflujo gastroesofágico. Esta enfermedad se presenta en aproximadamente una décima parte de la población. El contenido gástrico ácido escapa libremente a la parte inferior del esófago y vuelve de nuevo al estómago. Los ácidos gástricos irritan la mucosa esofágica causando así la pirosis, es decir una sensación desagradable dolorosa de ardor detrás del esternón, que sube desde el estómago hasta el cuello.

Si la irritación de la mucosa esofágica por los ácidos gástricos dura mucho tiempo, se pueden causar daños graves en ella. Se produce una transformación del revestimiento interno de la parte del esófago irritada donde se puede desarrollar una úlcera o incluso cáncer. Una de las causas del fallo del mecanismo de cierre puede ser la hernia de hiato.

Los problemas repetidos requieren un tratamiento eficaz de la enfermedad de reflujo y controles gastroscópicos regulares. Un alivio puede aportar también la posición elevada de la parte superior del cuerpo durante el sueño o beber un vaso de agua tibia.",es,False,False,,
vtY2SJWqmWY,"['muscle fatigue', 'lactic acid']",2,Magnetoterapia,"Pseudocientífico
",449,449,0,"MUDr. Peter Bednarčík, CSc. - Effects of 3D pulse magnetotherapy Biomag relaxing, regenerating.","Biomag Low-Frequency Pulsed Magnetotherapy programs are beneficial to athletes for their regenerative ability, their vasodilatory myorelaxation and detoxification effects. There is an improved supply of oxygenated blood and nutrients, such as lactic acid and other acidic metabolites. The result is a faster process of recovery and regeneration of energy reserves in the muscles. This removes the symptoms of muscle fatigue and creates optimal conditions for further performance.",en,False,False,,
nFT_FzpRBio,"['pain', 'glaucoma', 'arthritis', 'conjunctivitis', 'inflammations', 'headaches', 'rheumatoid arthrosis', 'throat', 'tinnitus', 'Magnetotherapy - CAVO applicator and its use.avi\n\nRehabilitation Department of the Santa Anna University Hospital: demonstration of the application of magnetotherapy, specifically the CAVO applicator', 'migraines']",11,Magnetoterapia,"Pseudocientífico
",71,71,0,RENESANCE Magnetoterapia - aplicador CAVO y su uso.avi,"Departamento de rehabilitación del Hospital Universitario de Santa Anna: muestra de la aplicación de magnetoterapia, concretamente aplicador CAVO para tratamiento de la articulación de rodilla.",es,False,False,,
PEIWIcfoEU4,['MEDICA'],1,Magnetoterapia,"Pseudocientífico
",963,963,0,Magnetoterapia e Campi elettromagnetici pulsati,"Laura Perin, responsabile Ricerca e Sviluppo di Meglio in Salute, parla della tecnologia PEMF (acronimo per Pulsed Electromagnetic Field) alla base del funzionamento dei Materassini Bio-Magnetici Meglio in Salute.

PER APPROFONDIMENTI
https://meglioinsalute.com/news/materassino-bio-magnetico-meglio-in-salute

RIFERIMENTI BIBLIOGRAFICI
STI Scientific and technical information program – NASA
https://www.sti.nasa.gov/
-
Countermeasures to microgravity
https://ntrs.nasa.gov/search.jsp?R=19900004641&hterms=PEMF&qs=N%3D0%26Ntk%3DAll%26Ntt%3DPEMF%26Ntx%3Dmode%2520matchallpartial
-
Modifying the Genetic Regulation of Bone and Cartilage Cells and Associated Tissue by EMF Stimulation Fields and Uses Thereof
https://ntrs.nasa.gov/search.jsp?R=20150003336&hterms=PEMF&qs=N%3D0%26Ntk%3DAll%26Ntt%3DPEMF%26Ntx%3Dmode%2520matchallpartial
-
Bioelectromagnetic and Subtle Energy Medicine
https://www.taylorfrancis.com/books/9780429256219
-
Physiological and Molecular Genetic Effects of Time-Varying Electromagnetic Fields on Human Neuronal Cells
https://www.researchgate.net/publication/24303048_Physiological_and_Molecular_Genetic_Effects_of_Time-Varying_Electromagnetic_Fields_on_Human_Neuronal_Cells
-
Inventions from Space / Available on Earth – NASA
http://masmagnetics.com/wp-content/uploads/nasa_booklet_ipad.pdf
-
ACTA MEDICA SALINIANA Volume 39, Suppl 1 : 2010

#materassinoinfrarossi #magnetoterapia #pemf #magneti #lauraperin #meglioinsalute",it,False,False,,
264hLlYN5O4,"['glaucoma', 'atrophy', 'optic nerve damage', 'blindness']",4,Magnetoterapia,"Pseudocientífico
",145,145,0,"MUDr. Peter Bednarčík, CSc. - The Effects of Biomag 3D Pulse Magnetotherapy on Ophthalmic Disease.","​Magnetotherapy Biomag helps in the treatment of ophthalmic diseases such as optics atrophy, blindness and glaucoma (glaucoma). Application of Biomag treatment programs improves oxygenated blood supply and regulates circulatory conditions throughout the eye. In some cases, a remarkable vasodilation effect can be used as supplementary and maintenance therapy by applying low-frequency pulse magnetotherapy to pre-capillaries and capillaries, which improves oxygenated microcirculation of blood and improves nutrient intake. Healing, stimulating effect, increased metabolic turnover, and an anti-inflammatory effect, mild optic nerve damage and positively exerted even when the retinal barrier function fails.",en,False,False,,
DiWRQXQUPUY,"['collagenosis', ""Raynaud's Syndrome - Biomag Magnetotherapy\n\nCharacteristic\n\nIt is a local vasoneurosis"", ""Raynaud's syndrome"", 'pallor', 'compulsive vascular spasms', 'spasms', 'vasoneurosis', ""Raynaud's disease"", 'arterial disorders']",9,Magnetoterapia,"Pseudocientífico
",400,400,0,Tratamiento Síndrome de Raynaud Magnetoterapia Biomag,"Característica

Es una vasoneurosis local, es decir espasmos compulsivos vasculares de los dedos con una característica palidez (dedos blancos, muertos, digiti mortui) provocados por el frío, humedad, corriente de aire o esfuerzo excesivo. Se trata de un síntoma de trastornos arteriales, colagenosis o ciertos cambios patológicos en el área supraclavicular, etc. Hay que distinguirlo de la enfermedad de Raynaud, que es una vasoneurosis total, caracterizada por síntomas similares a los del síndrome de Raynaud. Esta enfermedad afecta en su mayoría a mujeres - fumadoras.

Uso de la magnetoterapia

En el síndrome de Raynaud, la magnetoterapia pulsátil de baja frecuencia Biomag se recomienda una vez determinado el diagnóstico y después de la eliminación de cualquier proceso maligno en el área supraclavicular, etc. Para mejorar la circulación sanguínea en toda la extremidad superior, en el síndrome de Raynaud es necesario aplicar la magnetoterapia tanto en los dedos afectados como en el área supraclavicular y en las vértebras cervicales.

Modo de aplicación

Se recomienda aplicar frecuencias espasmolíticas y vasodilatadoras de 2-25 Hz diariamente incluso en el período sin ataques.",es,False,False,,
kjhK8c_vsmc,"['dihydrotestosterone', 'Alopecia', 'hair loss']",3,Magnetoterapia,"Pseudocientífico
",85,85,0,Tratamiento Alopecia o caída del pelo Magnetoterapia Biomag,"Características.

La alopecia es la caída patológica del pelo en racimos hasta la pérdida de cabello total. La causa puede ser cambios hormonales, estrés, influencias tóxicas o mecánicas, y una enfermedad cutánea.

Además de cambiar los hábitos alimenticios, el tratamiento consiste en una inhibición de dihidrotestosterona y otros procedimientos que llevan a un mejor flujo sanguíneo del cuero cabelludo y desintoxicación del organismo general.

Para reforzar el efecto en general, se recomiendan aplicaciones en el área del hígado para estimular las funciones de desintoxicación y consumo del agua magnetizada que tiene una mayor capacidad de disolver y eliminar los metabolitos de los tejidos.",es,False,False,,
