,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
cAVQcmXzKlE,"['traumas', 'pain', 'shock', 'trauma', 'pains']",5,Flores de Bach,"Pseudocientífico
",584,584,3,Guarire dai TRAUMI con Star of Bethlehem: scopri il potere dei Fiori di Bach,"Star of Bethlehem: immergiamoci nel profondo significato e potere terapeutico del fiore ""Stella di Betlemme"". 

Questo fiore è riconosciuto per le sue proprietà guaritrici nei traumi, sia essi emotivi, mentali, fisici o spirituali.

La natura dei traumi deriva dalla resistenza. Immagina un telo: quando viviamo un trauma, il telo si rompe, e ciò che genera il trauma è la resistenza del telo stesso. Questa resistenza può essere vista come la nostra struttura fisica e mentale che tende a solidificarsi. 

Il Star of Bethlehem opera come un aggregatore, unendo ciò che è stato separato e svolgendo una funzione di guarigione profonda.

Questo fiore è così potente che è una componente chiave del ""Rescue Remedy"", una formula di emergenza dei Fiori di Bach. Il suo ruolo? Aiutare chi ha subito traumi, siano essi visibili o nascosti nelle profondità dell'anima. Che si tratti di uno shock fisico, la perdita di una persona cara, l'effetto di maltrattamenti, abusi o delusioni profonde, il Star of Bethlehem offre sollievo e aiuto.

Senza dimenticare che, nonostante il tempo possa lenire il dolore, non è sempre sufficiente da solo.

La sofferenza e il trauma possono rimanere ancorati, e quindi, attraverso la floriterapia e altri metodi, possiamo imparare a interagire con questi dolori, permettendo loro di essere rielaborati e superati.

Solo così, liberandoci dai nostri traumi, possiamo veramente fluire con la vita e abbracciare il nostro pieno potenziale.

==========

✅ RISORSE

📘 Piccolo manuale di Crescita Personale con i Fiori di Bach: https://ifioridibach.com/manuale-crescita-fiori-di-bach/

📖 Libro Trasforma il tuo Albero Genealogico con i Fiori di Bach: https://costellazionifloreali.com/offerta-riservata-libro/

🗓️ Webinar del mese: http://webinardelmese.com/

✅ CONTATTI

🌎 Sito web: https://ifioridibach.com/

🔄 Community: https://www.facebook.com/groups/464138897285767

🗓️ Instagram: https://www.instagram.com/_ifioridibach_/",it,False,False,,
X1f3pRuR1oI,[],0,Flores de Bach,"Pseudocientífico
",559,559,3,Flores de Bach: Centaury - Centaura | Flores de Bach Center,"Si quieres ampliar información y descubrir en profundidad para qué sirve esta flor de Bach, ve a http://floresdebach.center/centaury/

Si no crees que esta sea tu flor, puedes ver el resto de los vídeos del canal o pasarte por nuestra web (http://floresdebach.center), donde encontrarás todo tipo de remedios o podrás hacer una consulta privada con un terapeuta floral.

Flores de Bach: Centaury.
Si eres muy servicial y no sabes decir que no.

Centaury, Centaurium umbellarum, Centaura.
Pertenece al grupo 5, para la susceptibilidad a las influencias y opiniones de los demás.
En estado negativo, cuando somos muy serviciales y no sabemos decir que no.
En estado positivo, asertividad y capacidad para alcanzar nuestros propios objetivos.
La flor Centaury crece en campos secos, bordes de los caminos y lugares de poca vegetación. Tiene un tallo recto que alcanza los 35 cm de altura en el que se distribuyen ramas, y en sus puntas florecen pequeñas flores rosadas. Su tiempo de floración está entre junio y agosto, y solo florece con el buen tiempo.

Preguntas para la flor de Bach Centaury:

-¿Te cuesta decir que no?. 
-¿Siempre estás al servicio de otras personas?. 
-¿Haces todo lo que te dicen por miedo a herir los sentimientos de los demás?. 
-¿Te sientes muy cansado?. 
-¿Eres fácilmente influenciable?. 
-¿Sientes la necesidad de que todos te acepten?. 
-¿Estás siempre dispuesto a hacer lo que te piden para conseguir esa aceptación?.

Síntomas claves de la flor de Bach Centaury:

Voluntad débil, reacción exagerada ante los deseos de los demás, no andar explotada por terceros, incapacidad de decir que no.


Síntomas generales de la flor de Bach Centaury:

-Cuando tenemos dificultad para imponernos. 
-Cuando somos demasiado pasivos. 
-Cuando hemos perdido nuestra voluntad. 
-Cuando nos dejamos influir con facilidad. 
-Cuando somos serviciales hasta la sumisión. 
-Cuando para nosotros, son más importantes los deseos de los demás que los nuestros propios. 
-Cuando no podemos dejar de complacer a los demás. 
-Cuando para nosotros, es prioritario caer bien a los demás llegando a la abnegación. 
-Cuando se pasa de ser ayudante a esclavo. 
-Cuando nos encontramos bajo una personalidad egoísta en padres, cónyuges, jefes….y nos comportamos de manera sumisa.
-Cuando nos dejamos persuadir para hacer algo que no deseamos. 
-Cuando los demás explotan nuestra bondad sin esfuerzo. 
-Cuando nos convertimos en el felpudo anímico de otros. 
-Cuando nos convertimos en la Cenicienta de otros. 
-Cuando carecemos de orgullo y dejamos que otros digan lo que debemos hacer. 
-Cuando intentamos parecernos inconscientemente a otras personalidades más fuertes copiando sus ademanes, teniendo sus mismas opiniones…
-Cuando nos vemos extremadamente cansados. 
-Cuando no defendemos nuestros propios intereses. 
-Cuando damos más de lo que tenemos con la intención de complacer a los demás. 
-Cuando corremos el peligro de no cumplir con nuestros propios propósitos.
-Cuando nos regimos por el elogio y la censura de los demás.

Estado positivo de la flor de Bach Centaury:

-Saber cuando decir que sí y también cuando decir que no. 
-Se integra bien en grupos conservando siempre su identidad. 
-Sirve discreta y sabiamente según su propia finalidad. 
-Es capaz de consagrar su vida a sus verdaderos cometidos. 
-Tiene voluntad para alcanzar sus objetivos. 
-Se responsabiliza de su propia existencia. 
-Se cuida y se atiende. 
-Tiene capacidad para hacer prevalecer su opinión si así lo quiere.",es,False,False,,
5LsnN8gfPD4,"['depression', 'anxiety']",2,Flores de Bach,"Pseudocientífico
",361,361,7,Flores de Bach para la depresión y la ansiedad,"Las Flores de Bach funcionan como un botiquín emocional. Pueden ser muy útiles en casos como la depresión o la ansiedad y no tienen efectos secundarios. 

Gracias Por Mirar! Suscríbete Canal De Youtube Para Más Nuevo Video: https://goo.gl/avekTH",es,False,False,,
sHSNQzraUpw,"['tourmaline', 'callme.ve', 'anxiety', '7041112926(poorvi', 'selfie', 'com.inventia.app']",6,Flores de Bach,"Pseudocientífico
",387,387,32,"Beech bach flower remedy - architect,judge,reduce side effects of allopathy","Beech bach flower remedy - architect, judge, reduce side effects of allopathy

To place an order for abundance oil, hair oil,  harmony oil, Negativity oil, peel of stickers, money poster whats app 9311283514 
(I have especially created abundance oil and hair fall oil using a lot of techniques)
join my what's app group whats app 9311283514 

To place an order for customised vision video and subliminal audios  and queries email me visionboard520@gmail.com/whats app 9311283514 

buy black tourmaline and other crystal what's app 7041112926 poorvi crystals
please mention my name while placing your order

best electric diffusers
https://amzn.to/3ltMy5C
https://amzn.to/3jYTJlO
https://amzn.to/36S6xXQ
https://amzn.to/34FmYnz
https://amzn.to/30TxCps

buy teespring products https://teespring.com/stores/reeyas-store

save kunjitha padam sarnam phone wallpaper https://bit.ly/2NkMi9S

  #reeyasspiritualremedies

sales wallpaper download https://bit.ly/2Vu61sN
-------------------------------------------------------------------------------------------------------------------------------------------
Subscribe my other channel- Reeraj vibes https://bit.ly/2RQDlrO

my daughter   https://bit.ly/3aqHd9g
my son channel https://www.youtube.com/watch?v=Bla2h2g6Rso&t=1s 
https://www.amazon.in/shop/reeyasspiritualremedies
 KHABRI APP -https://play.google.com/store/apps/details?id=com.inventia.app 


reeyas spiritual remedies- https://khabristudio.page.link/mCeyN4vqnFsCEDUs6 

callme4 app https://play.google.com/store/apps/details?id=callme.ve 

my website link https://www.reeyasspiritualremedies.co.in/
 Instagram  https://bit.ly/2Yu4812
Facebook    https://bit.ly/2W1OU1X
 ---------------------------------------------------------------------------------------------------------------------
 Use referral code: REEYA934* Get *30% (Max Rs. 150) discount on 1st order* if you signup using my referral code: REEYA934 Download Now - https://meesho.com/invite/REEYA934
Earn money  from home https://gplinks.in/ref/reeya2007
 
my phone  https://amzn.to/2Wvnh08
selfie stick https://amzn.to/3dkcHjo
mantra counting https://amzn.to/2Wz9SE6
magnetic planner  https://amzn.to/2ymsXlb
daily journal https://amzn.to/2zhZWH5
mantra chanter https://amzn.to/35zGLVn
my headphone https://amzn.to/3c9QpAz
yoga cushion https://amzn.to/2z8hdCF
meditation earplug  https://amzn.to/35B8KnS
--------------------------------------------------------------------------------------------------------------------- 
To talk to me directly please download callme4 app from play store and call me to place an order for gemstones what's app 7041112926(poorvi crystals) please don't call on this number


copying of the content is prohibited 
music credit

Music: Love Love Love
Musician: Fox in Oil
URL: https://icons8.com/music/

Disclaimer I am not a professional healer, therapist, counsellor, practitioner. I don't claim to treat any physical disease nor claim it to be a replacement for any medical treatment. Please take full responsibility for your wellbeing All teaching credit goes to -My guruji Naran S Bala Kumar--www.reachnaran.com Million thanks to my guruji-",en,True,True,2021-02-02T13:00:18Z,2021-02-02T13:08:41Z
IsTpkii9SB0,[],0,Flores de Bach,"Pseudocientífico
",83,83,7,Bach Original Flower Remedies Rescue Remedy Pet | Lucky Pick Product Review with Biggles,"Biggles Lucky Pick for you is Bach Original Flower Remedies Rescue Remedy Pet.

Bach Original Flower Remedies Rescue Remedy Pet is a combination remedy for crisis use. The full system of 38 Bach Original Flower Remedies can help with any kind of emotional imbalance. If symptoms persist, please consult a veterinarian. For years, Rescue Remedy Pet has been recommended by veterinarians for animals to help calm pets in all kinds of stressful situations. This alcohol-free formulation is suitable for use with all animals, including dogs, cats, horses and birds. For a calmer animal try Rescue Remedy to restore emotional balance whenever your pet is under pressure

Find it here: http://luckyv.it/2aZMjNO

About The Series:
Check out our staff review their favorite items here from LuckyVitamin. We love them, and we hope you love them too!

About LuckyVitamin:
For those leading active, healthful lives, LuckyVitamin is the inspirational and supportive source for products and knowledge dedicated to helping everyone on their journey towards happy wellness. Visit http://luckyv.it/29kevwh  (LuckyVitamin.com) to learn about healthy living and shop thousands of health and wellness products at great prices.",en,False,False,,
MMcwYigJZNM,[],0,Flores de Bach,"Pseudocientífico
",483,483,56,5 Ways to Use Bach Flower Remedy Crab Apple for Spiritual Cleansing| @LotusReikiandSpiritualHealer,"5 Ways to Use Bach Flower Remedy Crab Apple for Spiritual Cleansing

HI iam shalini varma , today in this video i have told about Discover five effective methods to utilize Bach Flower Remedy Crab Apple for spiritual cleansing. Enhance your well-being and restore balance in your life.Uncover five practical applications of Bach Flower Remedy Crab Apple for spiritual cleansing. Rejuvenate your spirit and promote emotional wellness effortlessly.
Queries solved in this video?
-bach flower remedies
- bach flower remedies in hindi
-bach flower homeopathic medicine
-crab apple
-crab apple bach flower remedy
-crab apple switchword benefits
-crab apple benefits

MY 2ND CHANNEL
Lotus Reiki and Spiritual Healer
@LotusReikiandSpiritualHealer

MY POPULAR VIDEOS
TOP Viral Angel Numbers जो जादू सा Result देंगे |  @LotusReikiandSpiritualHealer 
https://youtu.be/DIxm_srPYaY
Magical Money Number जो बना देगा Money Magnet| Switchword for Money | Switchword for GOOD LUCK
https://youtu.be/XM0it1-3DMU
Angel Number 781 is Magical , 10 best uses of Angel number 781 @LotusReikiandSpiritualHealer 
https://youtu.be/Gld0_kOMX4s
अचानक पैसा चाहिए तो बस इसे सुनते रहो | Switchword for Unexpected Money chanting. #reiki 
https://youtu.be/b9LwLBx4Ks4
कर्ज़ मुक्ति के लिए रोज़ सुन लें | Switchword for Debt #debtfree 
https://youtu.be/qMPPKUgqIkA
Switchwords chanting
https://www.youtube.com/playlist?list=PLBNeA4AyOS4jvOJDBBGnYVYuB7mdR7mX5

 

Course Related Queries only
Message on WhatsApp @ 9555361565

Hello
We SHALINI VARMA REIKI MASTER & ANUJ KUMMAR, 
Lotus Reiki and Spiritual Healer
SHALINI VERMA WE ARE Certified Reiki Master Couple
Usui/ Holy Fire ® III Reiki Master Teacher-Certified By International Centre for Reiki Training-I.C.R.T) welcomes you all to my YouTube Channel
-NEW CHANNEL .SHALINI VARMA

COURSES AVAILABLE (Online/ Offline)
1. USUI/ HOLY FIRE® III REIKI   https://youtu.be/7xagHKfUeuI
 2. MONEY Reiki    https://youtu.be/itOYcG3CuP8
3. SACRED GREEN MONEY CIRCLE Reiki  https://youtu.be/E-_2MDfbU7Q
4. ANGEL Healing   https://youtu.be/SgeuCMsQYXI
5. BACH FLOWER REMEDY   https://youtu.be/uzv5fD5njGs
6. SWITCHWORD & ANGELIC HEALING NUMBER 
7. CRYSTAL THERAPY   https://youtu.be/RlS9BzOaenU
8. SIGIL  https://youtu.be/tu9HIKQfx0E
9. SOULMATE Reiki  https://youtu.be/6Rtewv0JuVw



 @LotusReikiandSpiritualHealer  
#reiki#reikihealing
#switchwords#numerology#reiki#upayinhindi#THEHEALERSHALINIVARMA#shalinivarma ##crabapple#bachflowerremedy#bachflowertherapy",en,False,False,,
RDON8IvhU-w,['sadness'],1,Flores de Bach,"Pseudocientífico
",178,178,7,O Floral para quem tem sentimentos de Tristeza 🌸 Floral de Bach Mustard,"Como um Floral pode ajudar a lidar com a tristeza?

Se você é uma Terapeuta Holística ou uma Profissional da Saúde Integrativa certamente sabe que muitas pessoas sofrem com tristeza profunda sem entender porquê. Elas podem estar bem no trabalho, na família e na saúde, mas ainda assim se sentem tristes. 

Essa tristeza pode ser um estado de melancolia que as acompanha por dias, semanas ou até meses. E o pior é que elas não conseguem identificar a causa deste sentimento.

Se você tem clientes assim, saiba que há uma solução natural e muito efetiva para ajudá-las a lidar com essa tristeza: um Floral que devolve a luz da alegria.

O Floral de Bach Mustard é capaz de trabalhar as questões inconscientes que estão vinculadas a essa tristeza. Como muitas vezes a pessoa não tem conhecimento disso, ela não consegue nomear o que a faz sentir-se assim. Mas isso não impede que a tristeza a tome por completo, e ela se sinta desanimada e sem vontade de fazer suas atividades.

Mustard vai ajudar a pessoa a recuperar a sua alegria e ânimo genuínos. Vai ajudar a trabalhar as causas inconscientes da tristeza e ancorar a luz interior. Assim, mesmo diante de problemas, a pessoa não se deixa tomar por sentimentos de tristeza e melancolia. Ela sustenta a alegria e devolve a luz dos sol aos dias nublados.

Este Floral pode transformar a vida das pessoas que passam por situações como estas, e você pode incluir a Terapia Floral no seu trabalho e ajudar ainda mais os seus clientes ou pacientes.

🌸 Inscreva-se no Canal e Ative as Notificações

📖 Baixe o eBook Gratuito Conhecendo os Florais de Bach: 
👉 https://cursoterapeutafloral.com.br/ebookflorais/

🌷 Instagram: http://www.instagram.com/evoluirnoamor

 🙏 Gratidão por nos seguir 

💜 Aqui eu espalho o amor para te inspirar e fazer sua vida mais positiva e leve.
 
COMPARTILHE nossos vídeos e não deixe de dar um LIKE 

💜💜

🌷 Evolua, Ame !

Beijos da Fer",pt,False,False,,
JC6O6ClvsMs,[],0,Flores de Bach,"Pseudocientífico
",159,159,1,Introduzione ai Fiori di Bach,"Secondo la visione del Dr. Edward Bach, i 38 fiori di Bach sono archetipi che incarnano uno specifico stato d’animo e condizione emozionale, a cui ispirarsi per evocare le proprie innate risorse e capacità di adattamento quando si desidera ritrovare equilibrio emotivo e armonia.

I Fiori di Bach, riconosciuti dall’OMS (Organizzazione Mondiale della Sanità), sono i preparati a base di principi vegetali studiati negli anni ’30 dal Dr. Edward Bach. I Fiori di Bach, opportunamente estratti da fiori selvatici (tranne uno che è solo a base di acqua sorgiva di fonti note per avere particolari proprietà) possono essere assunti singolarmente o in associazione, a seconda degli stati d’animo e delle necessità individuali. I Fiori di Bach Guna sono preparati secondo il Metodo Originale del Dr. Bach, con Essenze Madri, certificate B.A.F.E.P. (British Association of Flower Essence Producers), provenienti dai luoghi d’origine in Gran Bretagna, con brandy da coltivazione biologica, nel grado di concentrazione stock originale e con Metodo WHITE Holographic Bioresonance® al fine di rendere la fase liquida Supercoerente, come amano dire i Bio-fisici, ossia con proprietà organizzative omologhe a quelle che assume il liquido negli organismi viventi a contatto con i tessuti biologici.",it,False,False,,
Fih6cQs2sWw,[],0,Flores de Bach,"Pseudocientífico
",194,194,20,Floral para lidar com o lado Sombra 🌼 Floral de Bach Agrimony,"Todos temos a luz e a sombra dentro de nós.

São duas faces da mesma moeda.
Uma não existe sem a outra na experiência humana.

Mas há pessoas que tem dificuldade em lidar com suas sombras.

Quando não reconhecemos e aceitamos nossas falhas, nossos defeitos, nossas sombras, não conseguimos ficar em paz.

É como se reconhecêssemos somente uma parte de nós, e isso gera sofrimento.

Para aqueles que sofrem com a falta de paz interior, atormentados por não conseguir lidar com as próprias sombras, este Floral vai fazer toda a diferença 🤍

🌸 Inscreva-se no Canal e Ative as Notificações

📖 Baixe o eBook Gratuito Conhecendo os Florais de Bach: 
👉 https://cursoterapeutafloral.com.br/ebookflorais

🌷 Instagram: http://www.instagram.com/evoluirnoamor

 🙏 Gratidão por nos seguir 

💜💜

🌷 Evolua, Ame !

Beijos da Fer",pt,False,False,,
7vefDaayv7Q,"['ADHD', 'weight loss', 'chest nut bach flower']",3,Flores de Bach,"Pseudocientífico
",240,240,61,white chestnut bach flower white chestnut homeopathic medicine flower white chestnut@DrNosheenAli,"Bach flower Playlist 👉https://youtube.com/playlist?list=PL-gDVAmaLE-XCQuWCgPWQ7FoGNvn72KeA

@DrNosheenAli 
Agrimony bach flower 👉https://youtu.be/E3TtdRHAhSU


Aspen Bach flower 👉https://youtu.be/y5X1SI6U51Y


Beech bach flower 👉https://youtu.be/vmZzXEUZTnk


century Bach flower 👉https://youtu.be/6JRXtglBYNg


Cerato Bach flower 👉https://youtu.be/9DkhJRSgsmY


Cherry Plum Bach flower 👉https://youtu.be/VqZ-9whWwyA


Chest nut bud Bach flower 👉https://youtu.be/0kFgxPjINSg


Chicory Bach flower 👉https://youtu.be/vlXGicF1Cd8


Clematis 👉https://youtu.be/wsarLblF-wQ


Crab apple 👉https://youtu.be/2TCCpvCSe2U


Elm👉https://youtu.be/Ljk9E4fHYTQ


Gorse 👉https://youtu.be/ffNt5eQlgks

Gentian 👉https://youtu.be/KdyHmfuBUdI


Boost confidence by Bach flower https://youtu.be/0SSudqfeZFs


beautiful skin by Bach flower https://youtu.be/nNZH4SLIUYM


Bach flower for weight loss https://youtu.be/Qfr_Dw7jjvo


Bach flower medicine for corona https://youtu.be/W3schzeyIb8


holly bach flower https://youtu.be/qXVYUTAr8d0


ADHD Bach flower medicine https://youtu.be/-e1Oxon-52M


heather Bach flower https://youtu.be/Qw8EcDJ7H9E


honeysuckle bach flower https://youtu.be/3QASa5iRVjI



hornbeam Bach flower https://youtu.be/7LQe7OAnRqU


impatiens Bach flower https://youtu.be/u0SvE8Izxrc



Larch Bach flower https://youtu.be/ZP-m8xf_q78


Mimulus Bach flower https://youtu.be/z8_FipWS6yk


Mustard bach flower https://youtu.be/BAkQ3JcBQUs


OAK bach flower  https://youtu.be/3a0e-2cEQ7c


Olive bach flower https://youtu.be/1wikyv_LYC4


Pine bach flower   https://youtu.be/xtNEIbyIvgc


Red chest nut bach flower (RCN)  https://youtu.be/1ovgkPu3R7w


Rock Rose bach flower https://youtu.be/g_g2_3Yn_-g



Rock water bach flower  https://youtu.be/L3aAyYDfofQ


Scleranthus bach flower https://youtu.be/7HSSrD7QFiQ


Star of Bethlehem bach flower https://youtu.be/62nWBPHzGgE



Sweet chest nut bach flower https://youtu.be/diG4vTDndkI


Vervain bach flower https://youtu.be/-3flZYNiNu0


Vine bach flower https://youtu.be/r9hx4c0eT-A


Walnut bach flower https://youtu.be/3COoa27Mi-s


Water Violet bach flower https://youtu.be/w_QwNFC9XeM

------------------------------------------------------------------------------------------------------------------------------------------

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, commenting, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.

We make these videos with the intention of educating others in a motivational/inspirational form. We do not own the clips and music we use in most cases. Our understanding is that it is in correlation to Fair Right Use, however given that it is open to interpretation.


------------------------------------------------------------------------------------------------------------------------------------------

Like Comment on Facebook 
https://www.facebook.com/Dr.nosheen.ali.96155


------------------------------------------------------------------------------------------------------------------------------------------
follow me on instagram 
https://instagram.com/dr.nosheen.ali?utm_medium=copy_link

------------------------------------------------------------------------------------------------------------------------------------------


Thank you for watching please like share subscribe 

Take care enjoy happy and healthy life

Regards 
Dr.Nosheen
 for appointment-7987676467 (what's app only)fee-rs.500/-only

#bachflower#drnosheenwhitechestnut#bfr
#flower #starofbathelem
#hornbeambachflower#bachfloweruse
#bachflowerhornbeam#hornbeamuse
#holly#larch#agrimony#aspen#beech
#cerato#whatisbachflower#bfr#bach
#cherryplum#crabapple#elm#floweruse
#flowertherapy#flowermedicine#drbach
#drnosheenbachflower#flowertherapy
#oak#mustard#mimulus#olive#pine
#rescueremedy#walnut#whitechestnut
#sweetchestnut#scleranthus#wildoat
#impatience#bachflowerkonsimedicinehai
#mentaltonicbachflower#mindbachflower
#winterbachflower#skinbachflower#winter
#winterseasonbachflower#skin#olive
#winterskinproblembachflower
#watervioletbachflower#bachflowerwater
#waterviolet#makefriendswithbachflower
#watervioletfloresdebach#waterviolettamil
#watervioletswitchword",hi,False,False,,
P8VIzH2mVWk,"['anxiety', 'Trauma', 'trauma']",3,Flores de Bach,"Pseudocientífico
",189,189,24,O Floral de Bach para curar Traumas Internos 🌸,"O Floral de Bach para curar Traumas Internos 🌸

🌸 Inscreva-se no Canal e Ative as Notificações

📖 Baixe o eBook Gratuito Conhecendo os Florais de Bach: 
👉 https://cursoterapeutafloral.com.br/ebookflorais

🌷 Instagram: http://www.instagram.com/evoluirnoamor

 🙏 COMPARTILHE nossos vídeos e não deixe de dar um LIKE 

💜💜

🌷 Evolua, Ame !

Beijos da Fer",pt,False,False,,
mN8DWA7nwzM,[],0,Flores de Bach,"Pseudocientífico
",160,160,0,Florais de Bach - Modo de Usar,"Aula da CEATH - Comunidade de Estudos Avançados em Terapia Holística, demonstrando a utilização das essências Florais de Bach e do creme, bem como o modo correto de preencher a ficha do BRT - Bloco de Recomendação Terapêutica.

Henrique Vieira Filho - Terapeuta Holistico - CRT21001",pt,False,False,,
WuGtGuFx9A0,"['terapias', 'diabetes']",2,Flores de Bach,"Pseudocientífico
",7,7,0,#shorts Siempre parece imposible hasta que alguien mas lo se hace  #shorts,"Una Serie de videos para aprender diferentes temas relacionados con la salud desde diferentes terapias-
Contestaremos todas tu dudas

Programación Semanal del Canal

Lunes Agradecimientos
Martes Sonidos Terapéuticos
Miércoles Iridología
Jueves Flores de Bach
Viernes Terapias Alternativas
Sábado Movimiento Celular
Domingo Reflexiones 
Cualquier día podemos subir temas que los suscriptores solicitaron. como el diplomado de herbolaria con mas de 90 horas, aditivos alimentarios y mas.

CONTACTO
Whatsapp México +52  871121083
https://www.facebook.com/joseluis.del...
www.joseluisdelafuentelopez.com
Torreón, Coah. Méx.",es,False,False,,
cOjRj_AgN2s,[],0,Flores de Bach,"Pseudocientífico
",185,185,13,O Floral para ajudar a tirar os Sonhos do Papel 🌿 Floral de Bach Clematis,"Sonhar é fundamental na sua vida, mas é preciso ter equilíbrio. Se você é uma pessoa muito sonhadora, pode estar em desequilíbrio se não tiver ações práticas para alcançar seus sonhos. O excesso de sonhos e a falta de ação podem ser prejudiciais, levando a um estado de ""pensar demais e agir de menos"". Quando perguntado sobre o que está fazendo para realizar seus sonhos, talvez você não saiba responder ou não tenha nenhum plano ou planejamento. É aqui que entra o desequilíbrio.

Sonhar é essencial, mas sem ação, seus sonhos nunca sairão do papel. É importante encontrar um equilíbrio entre o sonhar e o agir. Se você é muito sonhadora, comece a pensar em ações práticas que possam levar você a realizar seus sonhos. Pense em pequenos passos que possam levá-la a alcançar os seus objetivos. Faça um plano, defina metas e estabeleça prazos.

Agora que você já sabe da importância do equilíbrio entre sonhar e agir, comece a colocar em prática suas ideias e transforme seus sonhos em realidade. Se você tem dificuldade em se concentrar ou vive ""no mundo da lua"", o Floral de Bach Clematis pode ser a solução que você procura. Ele vai te ajudar a manter-se no estado de presença, no aqui e agora, para conseguir agir em prol dos seus sonhos.

É um Floral que também pode ajudar muito quem tem dificuldade de concentração, tanto crianças e adolescentes quanto adultos.

🌸 Inscreva-se no Canal e Ative as Notificações

📖 Baixe o eBook Gratuito Conhecendo os Florais de Bach: 
👉 https://cursoterapeutafloral.com.br/ebookflorais

🌷 Instagram: http://www.instagram.com/evoluirnoamor


 🙏 Gratidão por nos seguir 


💜💜


🌷 Evolua, Ame !


Beijos da Fer",pt,False,False,,
0NiRImsHu00,"['slowness', 'hypersensitivity']",2,Flores de Bach,"Pseudocientífico
",613,613,5,Los 7 grupos o tipos de Flores de Bach,"Los diferentes grupos o tipos de Flores de Bach, según cómo se viven las diferentes emociones. Ma. Carmen Gallego, especialista en Flores de Bach, explica, de forma breve, los grupos de Flores de Bach, y la importancia de esta clasificación que Edward Bach hizo convirtiendo las 38 Flores en un sistema.

Las Flores de Bach se dividen en siete grupos: el grupo del temor, el grupo de la incertidumbre, el grupo de la soledad, el grupo de la hipersensibilidad, el grupo del desinterés, el grupo de la tristeza y el grupo de la excesiva preocupación por los demás.  

Como ejemplos, en el grupo de la soledad tenemos tres tipos de Flores de Bach distintas para tres formas distintas de vivir la soledad

Hay quien se siente solo porque es una persona impaciente. Este estado de impaciencia puede llevarnos a irritarnos con lo que consideramos la lentitud de los otros y entonces nos adelantamos, esta persona necesita la flor “Impatiens”.

En otros casos, hay quien vive la soledad y la necesita en su vida, y se siente genial estando solo. Necesita su tiempo, su espacio… y entonces la flor de Bach Water Violet les ayuda a poder comunicarse mejor, a no sentirse invadidos cuando los demás se nos acercan, o nos preguntan, o quieren acompañarnos. 

Hay quien no soporta la soledad. Hay personas que no saben estar solas. En ese caso, el tipo de Flor de Bach adecuada es el brezo, “Heather”. Para esas personas que necesitan reclamar la atención. Entonces, Heather, los va a ayudar a llevar mejor esa soledad porque no siempre podemos estar acompañados. 

Del grupo de Flores de Bach de la excesiva preocupación por los demás. Ahí tenemos cinco tipos de flores de Bach 

Para esa persona que se desvive por sus seres queridos pero necesita sentirse compensado y lo pasa mal cuando se siente abandonado. La Flor de Bach Chicory los ayuda a no vivirlo como un estado de rechazo, de abandono

Para los que, preocupados por los demás pero llevados por el entusiasmo y emocionados con algo, se lo queremos contar a todo el mundo, pero claro no todo el mundo quiere seguir sus ideas. La Flor de Bach Vervain nos ayuda a respetar que otros no nos sigan.

Para esos momentos en los que queremos imponer nuestra voluntad por lo que creemos es el bienestar de los demás, imponiendo nuestras ideas siendo inflexibles. La Flor de Bach Vine nos va a ayudar a aceptar las opiniones de los demás.

Para esas situaciones en las que, creyendo hacer lo mejor por los demás, adoptamos una actitud intolerante porque creo soy la única persona que hace bien las cosas. La Flor de Bach Bach nos ayuda a entender que hay otras formas de hacer las cosas.

Rock Water nos va a ayudar en esos momentos en que estamos con una actitud muy rígida, muy inflexible, cuando nos movemos tanto por el sentido del deber, que no me permito fluir o disfrutar. Entonces nos va a venir bien para tener una actitud más flexible ante nosotros mismos. 

En un estado de equilibrio todo está bien y cuando no, necesitamos algún tipo de Flor de Bach que nos ayuda a recuperar ese estado armónico, gestionando cada una de estas emociones. Aunque la denominación del grupo parezca que engloba una misma función, tenemos distintas flores para distintas emociones dentro de cada grupo.

Para más información, visita el sitio web oficial: 
https://www.bachoriginal.com/es-es/

#floresdebach #gestionemociones #bienestaremocional #tiposdefloresdebach #soledad #preocupacion",es,False,False,,
sEDjYq27ASc,[],0,Flores de Bach,"Pseudocientífico
",3158,3158,49,LAS FLORES DE BACH Y SU APLICACIÓN EN ESTÉTICA,,es,False,False,,
