,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
cmDmMWbPLak,[],0,Rehabilitación cardíaca,"Irrelevante
",200,200,0,"Vídeo testimonial de CEMDE, Centro de Medicina y Rehabilitación Cardíaca, en Colombia","Entrevista con Ana Carolina Castañeda Castrillón, Médica y Directora Médica de CEMDE.
""Realmente [la plataforma TIDWIT] ha sido una solución muy asertiva para nosotros como empresa, desde los dos puntos de vista, desde la parte educativa y desde la parte asistencial, permitiéndonos que el paciente sea nuestro eje y nosotros giremos alrededor de él y permitiendo que nuestro aliado en salud, nuestro profesional, todo el tiempo esté totalmente capacitado para brindarle lo mejor a nuestros pacientes.""",es,False,False,,
nfCSXm6uT7E,[],0,Rehabilitación cardíaca,"Científico
",22,22,0,"✅""El Estrés: El Mayor Obstáculo en Tu Recuperación Cardiaca (Descubre Cómo Superarlo)""","Conviértete en miembro de este canal para disfrutar de ventajas:
https://www.youtube.com/channel/UCKZVs55pKumfw_Gud9G_ofA/join

""¿Sabías que el estrés puede ser tu peor enemigo después de un infarto? En este video, descubrirás cómo manejar el estrés, practicar mindfulness y crear un entorno positivo para acelerar tu recuperación cardiaca. 
Aprende consejos prácticos que pueden marcar la diferencia en tu salud y bienestar.
Haz clic en el enlace para ver el video completo y suscríbete a nuestro canal para más contenido sobre salud y rehabilitación. ¡Tu corazón te lo agradecerá! 💖

📌 Contenido relacionado:

Cómo controlar el estrés tras un infarto
Ejercicios de mindfulness para la salud cardiovascular
Estrategias para mejorar tu entorno durante la recuperación
📲 Suscríbete aquí: [Inserta enlace]
💬 ¿Te gustó el video? Déjanos tu comentario y comparte con alguien que lo necesite.""",es,False,False,,
AUYZsacys_I,[],0,Rehabilitación cardíaca,"Irrelevante
",140,140,0,II Jornadas Prevención Cardiovascular,,es,False,False,,
2-qujPQzvBw,['diabetes'],1,Rehabilitación cardíaca,"Científico
",3250,3250,0,SALUDABLEMENTE 29 07 23 Onda Cádiz TV,"Hablamos de investigación contra la diabetes, especialmente en mujeres y tras la menopausia. También conocemos la escuela de Familias dedicada a la salud mental del hospital de Puerto real y el funcionamiento de la unidad de rehabilitación cardíaca del Puerta del mar.

#cádiz 
#salud",es,False,False,,
SicZVzsnkUE,['Myocardial Infarction'],1,Rehabilitación cardíaca,"Irrelevante
",60,60,0,Vivir tras un #infarto de #miocardio #infartodemiocardio,Vídeo completo: https://youtu.be/LLkEHfuH8Qw,pt,False,False,,
fkuj_A32nBM,[],0,Rehabilitación cardíaca,"Científico
",195,195,0,Circuito de entrenamiento fuerza-resistencia. Nivel básico,"La fisioterapeuta de rehabilitación cardíaca Raquel Arranz nos trae un circuito de entrenamiento fuerza-resistencia de nivel básico para que puedas hacer en casa. 

¿Te animas a practicarlo? Déjanos en los comentarios cómo te has sentido. 

Para más información visita https://lavidafluye.es/",es,False,False,,
Ama6V3De61A,['congestive heart failure'],1,Rehabilitación cardíaca,"Científico
",308,308,0,Ejercicio en rehabilitación cardíaca,"Braunwald, en 1988, advirtió en Enfermedades cardíacas sobre el esfuerzo corporal en pacientes con insuficiencia cardíaca congestiva. En esta época existía la convicción de que el ejercicio físico perjudicaba al sistema cardiovascular; por ello, este autor recomendaba evitar todo tipo de esfuerzo, vida sedentaria y prácticamente reducir la actividad del enfermo al trayecto de la silla a la cama y viceversa.
Hoy damos datos para llevar la contraria.
Capítulos:
0:00 Intro
0:47 Control del corazón
1:45 ¿Hay beneficios?
2:47 Beneficios del ejercicio aeróbico
3:39 Beneficios de entrenar la fuerza
4:23 Beneficios de entrenar la flexibilidad

Hablamos de #personasmayores #adultomayor 
Contacta: info@prottech.es
Suscripción: https://www.youtube.com/@Prottech 
Facebook: @Prottech1",es,False,False,,
wemkd8JQDls,"['Shortness of Breath', 'cardiac ischemia', 'Angina', 'Cardiac Ischemia', 'hypertension', 'cholesterol', 'oxygen', 'suffocation', 'Atherosclerosis', 'tightness', 'cardiac damage', 'Hypertension', 'obstruction of the coronary arteries', 'Nausea or Vomiting', 'death', 'Cardiac ischemia', 'Chest Pain', 'diabetes']",18,Rehabilitación cardíaca,"Científico
",238,238,0,Isquemia cardíaca ¿que es? Diagnóstico y tratamiento,"Isquemia cardíaca ¿que es? Diagnóstico y tratamiento

La isquemia cardíaca es una afección cardiovascular provocada por la reducción del flujo sanguíneo hacia el músculo cardíaco debido a la obstrucción parcial o total de las arterias coronarias. Esta disminución en el suministro de sangre y, por ende, de oxígeno al corazón, puede resultar en daño o muerte del tejido cardíaco.

Causas de la Isquemia Cardíaca:

Aterosclerosis: Acumulación de placa en las paredes de las arterias coronarias, estrechándolas y restringiendo el flujo sanguíneo.

Embolismo: Bloqueo repentino de una arteria coronaria debido a un coágulo de sangre u otro material.

Espasmos Coronarios: Contracciones repentinas y transitorias de las arterias coronarias, limitando el flujo sanguíneo.

Condiciones Subyacentes: Hipertensión arterial, diabetes, tabaquismo y colesterol alto pueden aumentar el riesgo de isquemia cardíaca.

Síntomas de la Isquemia Cardíaca:

Dolor de Pecho (Angina de Pecho): Sensación de presión, opresión o quemazón en el pecho, que puede irradiarse hacia el brazo izquierdo, cuello o mandíbula.

Falta de Aire: Dificultad para respirar o sensación de asfixia.

Fatiga: Sensación de cansancio extremo incluso con actividades mínimas.

Náuseas o Vómitos: Algunas personas pueden experimentar malestar estomacal junto con los síntomas cardíacos.

Diagnóstico de la Isquemia Cardíaca:

Electrocardiograma (ECG): Registra la actividad eléctrica del corazón para detectar anomalías.

Pruebas de Estrés: El paciente puede someterse a una prueba de esfuerzo en la que se monitorea la actividad cardíaca durante el ejercicio físico.

Análisis de Sangre: Se pueden realizar pruebas para detectar enzimas cardíacas específicas que se liberan en caso de daño cardíaco.

Pruebas de Imagen: Escáneres o resonancias magnéticas cardíacas pueden proporcionar imágenes detalladas del corazón para evaluar el flujo sanguíneo y la función cardíaca.

Tratamiento de la Isquemia Cardíaca:

Medicamentos: Se pueden recetar medicamentos para reducir la carga de trabajo del corazón, dilatar las arterias coronarias, prevenir coágulos sanguíneos o controlar la presión arterial y el colesterol.

Procedimientos Invasivos: La angioplastia con colocación de stent y la cirugía de bypass coronario son intervenciones comunes para restablecer el flujo sanguíneo en las arterias coronarias obstruidas.

Cambios en el Estilo de Vida: Adoptar una dieta saludable, realizar ejercicio regularmente, dejar de fumar y controlar condiciones como la diabetes o la hipertensión pueden reducir el riesgo y mejorar la salud cardíaca.

Rehabilitación Cardíaca: Programas estructurados de ejercicio, educación sobre la salud y apoyo emocional para ayudar en la recuperación después de un evento cardíaco.

Prevención de la Isquemia Cardíaca:

La prevención de la isquemia cardíaca implica el control de los factores de riesgo, como llevar un estilo de vida saludable, controlar la presión arterial y el colesterol, mantener un peso saludable y realizar chequeos médicos regulares.

En conclusión, la isquemia cardíaca es una afección grave que requiere atención médica inmediata. El diagnóstico temprano, el tratamiento oportuno y la adopción de un estilo de vida saludable son fundamentales para prevenir complicaciones graves y mejorar la calidad de vida de quienes padecen esta condición cardiovascular. Es crucial consultar a un profesional de la salud para recibir orientación y tratamiento específico según las necesidades individuales.

#isquemia #cardiaco",es,True,True,2024-01-12T21:00:10Z,2024-01-12T21:06:03Z
5FNzK7otV_8,"['hypertension', 'weight gain', 'cardiovascular disorder', 'low-sodium', 'angiotensin II', 'cardiomyopathies', 'heart failure', 'Heart failure', 'shortness of breath', 'arterial hypertension', 'defibrillators', 'diabetes', 'myocarditis', 'heart disease', 'heart valve diseases', 'swelling', 'cough', 'fatigue', 'coronary artery disease', 'obesity']",20,Rehabilitación cardíaca,"Científico
",196,196,0,"Insuficiencia cardiaca, síntomas y tratamiento","Insuficiencia cardiaca, síntomas y tratamiento

La insuficiencia cardíaca es una condición médica crónica que se desarrolla cuando el corazón no puede bombear sangre de manera eficiente para satisfacer las necesidades del cuerpo. Este trastorno cardiovascular, que puede tener diversas causas, presenta una serie de síntomas distintivos y requiere un enfoque terapéutico multifacético para mejorar la calidad de vida de los pacientes.

Los síntomas de la insuficiencia cardíaca pueden variar en función de la gravedad de la condición y la rapidez con la que se desarrolla. Entre los signos más comunes se incluyen la fatiga, la falta de aliento, la hinchazón en las piernas, los tobillos y el abdomen debido a la acumulación de líquido, y la intolerancia al ejercicio. Los pacientes también pueden experimentar tos persistente, especialmente por la noche, y aumento de peso inexplicado. Es crucial destacar que estos síntomas pueden ser progresivos, por lo que la atención médica temprana es fundamental para un diagnóstico preciso y un manejo efectivo.

Las causas de la insuficiencia cardíaca son variadas e incluyen enfermedades coronarias, hipertensión arterial, miocarditis, enfermedades valvulares cardíacas, y cardiomiopatías, entre otras. Los factores de riesgo incluyen la edad avanzada, antecedentes familiares de enfermedades cardíacas, diabetes, obesidad y hábitos de vida poco saludables. La comprensión de estos factores es esencial para la prevención y el manejo adecuado de la insuficiencia cardíaca.

El tratamiento de la insuficiencia cardíaca se centra en aliviar los síntomas, mejorar la calidad de vida y prevenir la progresión de la enfermedad. La terapia farmacológica es una piedra angular del tratamiento, con medicamentos que incluyen inhibidores de la enzima convertidora de angiotensina (IECA), bloqueadores de los receptores de angiotensina II (BRA), diuréticos y betabloqueantes. Estos fármacos ayudan a reducir la carga de trabajo del corazón, controlar la retención de líquidos y mejorar la función cardíaca.

Además, la adopción de cambios en el estilo de vida es fundamental. Se enfatiza la importancia de seguir una dieta baja en sodio, controlar el peso, realizar ejercicio de forma regular y dejar de fumar. La gestión de enfermedades concomitantes, como la diabetes e hipertensión, es esencial para el control efectivo de la insuficiencia cardíaca.

En casos más avanzados, puede ser necesario recurrir a intervenciones más invasivas, como la implantación de dispositivos cardíacos, como marcapasos o desfibriladores, o incluso considerar la posibilidad de un trasplante de corazón en situaciones extremas.

La rehabilitación cardíaca, que incluye programas de ejercicio supervisados y educación sobre la enfermedad, desempeña un papel crucial en el manejo integral de la insuficiencia cardíaca.

En conclusión, la insuficiencia cardíaca es una afección compleja que requiere un enfoque holístico. El diagnóstico temprano, el tratamiento farmacológico, los cambios en el estilo de vida y las intervenciones más avanzadas, cuando son necesarias, son elementos esenciales para brindar una atención integral y mejorar la calidad de vida de los pacientes afectados por esta condición crónica.
#2024 #insuficienciacardiaca #sintomas #tratamiento #saludybienestar",es,True,True,2024-01-12T14:45:07Z,2024-01-12T14:50:20Z
XtKTv_Ga89s,"['Trébol de Corazones de Cádiz', 'Trébol de corazones, Juan Delgado\n34:24 Animarte, Javier Benítez\n47:33 Javier Ruibal (Musician)\n58:48 Ignacio Casas de Ciria']",2,Rehabilitación cardíaca,"Irrelevante
",4656,4656,0,EL MIRADOR 29 05 23 Onda Cádiz TV,"Comenzamos la semana en El Mirador hablando de salud y de prevención. La Asociación Trébol de Corazones de Cádiz nos acerca de nuevo su labor con los pacientes que han pasado por la rehabilitación cardíaca y conocemos las próximas actividades que ponen marcha para informar y concienciar sobre este asunto. 

También, nos acompañan de Animarte, proyecto gaditano especializado en animación e interpretación del patrimonio. Javier Benítez, su gerente, nos hace balance de los 25 años y nos presenta las nuevas propuestas de cara a los meses de verano. 

Por otro lado, compartimos programa con el músico Javi Ruibal. Hablamos con él sobre uno de sus últimos temas, ""Lubna"", reconocido con el Premio del Jurado de la Guía del Jazz 2023, y sobre la gira 2023. 

Cerramos El Mirador con Ignacio Casas de Ciria y el retrato de una época con Sinforoso Barrigá, entre otras dedicaciones, pionero en Cádiz en enseñar a conducir. También, nos acompaña uno de los hijos de Sinforoso, Jaime Barrigá. 
EL MIRADOR 29 05 23 Onda Cádiz TV


#cádiz 
#noticias 
#actualidad 

00:00 Inicio
02:03 Asociación Trébol de corazones, Juan Delgado
34:24 Animarte, Javier Benítez
47:33 Javier Ruibal (Músico)
58:48 Ignacio Casas de Ciria, Sinforoso Barrigá de la Autoescuela San Cristóbal",es,False,False,,
eupBBybOWjo,[],0,Rehabilitación cardíaca,"Científico
",2754,2754,0,Las grasas y su efecto en el corazón,"❤️❤️ Charla: Las grasas y su efecto en el corazón.
👨‍⚕️👨‍⚕️ Expositor: Dr. Guillermo Palmiro Pérez Orozco
Medico general graduado en la UNAN-Managua, Médico especialista en medicina interna, Médico especialista en cardiología y Máster en Cardiología, Especialista en Medicina deportiva y rehabilitación cardíaca, títulos obtenidos en la Universidad Federal de Rio Grande del Sur en Porto Alegre Brasil.

Managua, 18 de marzo 2023
Hotel Holiday Inn

Charlas impartidas como parte del programa de apoyo al paciente del Laboratorio Clínico Inmaculada Concepción. No tienen costo para los participantes. 
Podés ver las próximas actividades https://www.laboratorioinmaculada.com.ni/proximos-eventos
¡Animate y acompañanos!

#programadeapoyoalpaciente #laboratorioinmaculada #Labinco #programadeapoyoalpacientelabinco #corazon #grasas #grasassaludables #lipidos #perfildelipdios #hdl #ldl #colesteol #cardiologia
Ver menos",es,False,False,,
yDPac0oPHfw,[],0,Rehabilitación cardíaca,"Irrelevante
",628,628,0,¿En qué se basa la rehabilitación cardíaca?. Dr. Eduardo Alegría.,"🖱 Síguenos también en:
►Web: https://www.policlinicagipuzkoa.com/
►Suscríbete: https://bit.ly/3pN4wCT
►Facebook: https://www.facebook.com/policlinicagipuzkoa
►Instagram: https://www.instagram.com/policlinicagipuzkoa/
►Twitter:  https://twitter.com/PolicliGipuzkoa",es,False,False,,
zoVhumD2sgI,[],0,Rehabilitación cardíaca,"Científico
",171,171,0,Entrevista - Cardioplus Florencia,Rehabilitación cardiopulmonar en Florencia Caqueta,pt,False,False,,
D5jMPId80y4,[],0,Rehabilitación cardíaca,"Científico
",2644,2644,0,"Rehabilitación cardiaca, ejercicio para un corazón enfermo: 19 de abril de 2023",Dra. Cristina Rodriguez y Jaime Solís,es,False,False,,
a4WrY5km9_I,[],0,Rehabilitación cardíaca,"Irrelevante
",12828,12828,1,XXIV CONGRESO ECUATORIANO DE CARDIOLOGÍA Y JORNADAS INTERNACIONALES DE FALLA CARDÍACA. Parte 5,,es,False,False,,
NJDRnM8Kd1E,[],0,Rehabilitación cardíaca,"Científico
",170,170,0,Niña de Utah hace historia: es la primera paciente en el mundo con rehabilitación cardíaca,"Una pequeña paciente de Intermountain Primary Children’s Hospital es una de las primeras en el mundo en realizar ejercicios de rehabilitación cardiaca mientras un dispositivo mantiene a su corazón bombeando, según un comunicado del hospital.",es,False,False,,
qNtHobABrAM,['heart failure'],1,Rehabilitación cardíaca,"Científico
",224,224,0,Insuficiencia cardíaca: ¿Y ahora qué? - #insuficienciacardíaca #insuficienciacardiaca,"En este vídeo abordamos la insuficiencia cardíaca, una condición crónica donde el corazón no bombea sangre eficientemente. Se enfatiza el autocuidado al alta hospitalaria, incluyendo el control del peso, la ingesta de líquidos y la medicación. También se aconseja seguir una dieta saludable para el corazón y reconocer síntomas que requieren atención médica inmediata. Finalmente, se discuten cambios en el estilo de vida, opciones de medicación y la importancia de la rehabilitación cardíaca para mejorar la calidad de vida.

Fuentes:
1.- https://medlineplus.gov/spanish/ency/patientinstructions/000114.htm
2.- https://www.heart.org/-/media/files/health-topics/answers-by-heart/answers-by-heart-spanish/how-can-live-heartfailure_span.pdf



Hablamos de  #insuficienciacardíaca #insuficienciacardiaca  #saludenlaterceraedad #adultomayor #mundoprottech 
Contacto: info@prottech.es Suscripción: https://www.youtube.com/@CarlosPérezsaludmayores Facebook: @Prottech1Blog: https://carlosjperezsite.wordpress.com

📩Si tienes alguna duda, consulta a tu médico. Gracias por ver este vídeo y no olvides darle a «me gusta» y suscribirte para recibir más información valiosa sobre salud.",es,False,False,,
LMKonB6ULSw,[],0,Rehabilitación cardíaca,"Científico
",2108,2108,0,Rehabilitación cardiaca: 31 de enero de 2022,"Moderadora:
Dra. Cristina Rodríguez
Ponente:
Luis Camas",pt,False,False,,
5r65J_eMHj4,"['hypertension', 'weight gain', '️heart failure', '️Omega', 'alcohol', 'heart failure', 'low-sodium', '️coronary artery disease', 'Heart failure', 'shortness of breath', 'vitamin D', 'fatigue', 'coronary artery disease', 'strokes']",14,Rehabilitación cardíaca,"Científico
",373,373,0,"🚑 INSUFICIENCIA CARDÍACA: Causas, Síntomas y SOLUCIONES para una Vida Saludable 💪","Sígueme en Instagram para aprender más de cómo cuidar de tu salud
➡️👉 https://www.instagram.com/aprendiendodesalud_consol/

Únete a Tik Tok para estar en contacto
➡️👉 https://www.tiktok.com/@aprendamosdesalud

Sígueme en Facebook para estar al día 
➡️👉https://www.facebook.com/aprendiendodesaludconsoledad/

Bienvenidos a 'Aprendamos de Salud'. Aquí encontrarás información valiosa sobre diversas enfermedades y consejos para mejorar tu calidad de vida. Mi misión es informar y empoderarte para que puedas cuidar mejor de tu salud. Únete a mí en este viaje hacia el bienestar. ¡Aprender es el primer paso hacia una vida más saludable!

👉🚑 INSUFICIENCIA CARDÍACA: Causas, Síntomas y SOLUCIONES para una Vida Saludable 💪

En este video, exploraremos un tema fundamental que afecta a muchas personas en todo el mundo: la insuficiencia cardiaca. La insuficiencia cardíaca es una condición en la que el corazón no puede bombear suficiente sangre para satisfacer las necesidades del cuerpo. A lo largo de esta presentación, analizaremos sus causas, síntomas, diagnóstico y opciones de tratamiento.

La insuficiencia cardíaca puede ser desencadenada por varias causas, siendo las más comunes la enfermedad coronaria, la hipertensión arterial, las enfermedades del músculo cardíaco y las enfermedades de las válvulas cardíacas. Estos factores pueden debilitar el corazón y su capacidad para bombear sangre de manera efectiva.

Los síntomas de la insuficiencia cardíaca varían según su gravedad e incluyen fatiga, dificultad para respirar, aumento de peso repentino, latidos cardíacos irregulares y persistentes, entre otros. Es fundamental reconocer estos signos y atención buscar médica.

El diagnóstico de la insuficiencia cardíaca se basa en la historia clínica del paciente, el examen físico y pruebas de diagnóstico como radiografías de tórax, ecocardiogramas, electrocardiogramas y análisis de sangre. Estas pruebas ayudan a determinar la causa y gravedad de la afección.

El tratamiento de la insuficiencia cardíaca puede incluir medicamentos como diuréticos, inhibidores de la enzima convertidora de angiotensina y betabloqueantes, además de cambios en el estilo de vida, como una dieta baja en sodio, control del peso y dejar de fumar. Además, algunos suplementos como Omega 3 y vitamina D pueden beneficiar a las personas con insuficiencia cardíaca, siempre bajo supervisión médica.

Es importante destacar que la prevención juega un papel fundamental en la salud cardiovascular. Adoptar un estilo de vida saludable puede ayudar a reducir el riesgo de desarrollar insuficiencia cardíaca y otras enfermedades del corazón. Estos cambios incluyen llevar una dieta equilibrada, mantener un peso adecuado, evitar el tabaco y moderar el consumo de alcohol.

Como dato relevante, la Organización Mundial de la Salud estima que alrededor de 26 millones de personas en todo el mundo padecen insuficiencia cardíaca, lo que subraya la importancia de abordar este tema.

Si te ha interesado este video y deseas obtener más consejos y recursos relacionados, te animo a que te suscribas a mi canal y active las notificaciones para no perderte ningún contenido nuevo.

La insuficiencia cardíaca es una afección seria, pero con la información adecuada y el compromiso de llevar un estilo de vida saludable, podemos trabajar juntos para prevenirla y gestionarla de manera efectiva. Gracias por ver este video y nos vemos en el próximo.

➡️INSUFICIENCIA CARDÍACA Explicación fácil y rápida
➡️¿Qué es la insuficiencia cardíaca? Causas, síntomas y tratamiento
➡️Plan de ejercicios para rehabilitación cardiaca
➡️6 Síntomas Comunes de la Insuficiencia Cardíaca
➡️La aspirina ayuda a prevenir infartos al corazón y derrames cerebrales
➡️insuficiencia cardiaca prevencion
➡️insuficiencia cardíaca
➡️enfermedad coronaria
➡️hipertensión arterial
➡️enfermedades del músculo cardíaco
➡️enfermedades de las válvulas cardíacas
➡️síntomas, diagnóstico
➡️tratamiento, prevención
➡️vida saludable
➡️Omega 3
➡️vitamina D
➡️Organización Mundial de la Salud
➡️¿Cómo reconocer a un paciente que se está muriendo? | 5 signos que preceden a la muerte
➡️5 SINTOMAS que INDICAN que tus RIÑONES están ENFERMOS || SINTOMAS de INSUFICIENCIA RENAL
➡️insuficiencia cardiaca
➡️insuficiencia cardíaca
➡️insuficiencia cardiaca congestiva
➡️insuficiência cardíaca
➡️sintomas de insuficiencia cardiaca
➡️insuficiencia cardiaca tratamiento
➡️insuficiencia cardiaca aguda
➡️sintomas insuficiencia cardiaca
➡️insuficienca cardiaca
➡️insuficiencia cardiaca sistolica
➡️insuficiencia cardiaca izquierda
➡️insuficiencia cardiaca fisiopatologia
➡️insuficiencia cardiaca sistolica y diastolica
➡️insuficienca cardiaca congestiva",es,False,False,,
eVDFabNVoGw,"['heartdisease', 'depression', 'coronary heart disease', 'Depression', 'anxiety', 'heart disease']",6,Rehabilitación cardíaca,"Científico
",460,460,0,Depresión y ansiedad en la enfermedad cardíaca #depresión #ansiedad #enfermedadcardíaca,"Muchas personas con enfermedad coronaria sufren ansiedad o depresión. Ser un enfermo cardíaco puede ser muy duro de asumir, cambia profundamente la imagen que uno tiene de sí, así como sus expectativas.

0:00 Introducción
0:31 Pedir ayuda al médico
3:07 Pensar en sentimientos y síntomas
3:07 Un caso
6:38 En resumen

Hablamos de #enfermedadcoronaria #enfermedadcardíaca #síntomas #depresión #cuidados #adultomayor #personasmayores Contacto: info@prottech.es Suscripción: https://www.youtube.com/@CarlosPérezsaludmayores Facebook: @Prottech1Blog: https://carlosjperezsite.wordpress.com",es,False,False,,
