,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
K4FhihDpY1A,"['cancer', 'Cancer']",2,Tratamiento cáncer,"Científico
",386,386,434,Cáncer: dieta y alimentación para los pacientes con cancer,"¿Cómo debe ser la dieta y la alimentación para personas que padecen cáncer http://www.alimmenta.com/dietas/cancer/? En el siguiente vídeo, la dietista-nutricionista Juana Mª González, nos cuenta las bases de una alimentación para las personas que padecen cáncer y están siendo tratadas tanto con quimioterapia como con radioterapia.
Es importante mantener un cuerpo bien alimentado cuando estamos pasando un episodio de cancer. 
Una dieta o un tratamiento nutricional en ningún caso sustituye un tratamiento médico pero sí que favorece una evolución positiva y un mejor pronóstico de la enfermedad. Así que ten cuidado con aquellas personas que prometen curar el cáncer mediante una dieta alcalina, una dieta cetogénica o un tratamiento alternativo sin evidencia científica.
Visita nuestra web http://www.alimmenta.com

Alimmenta Barcelona
En este vídeo sobre alimentación, salud y cáncer, encontrarás la dieta para quimioterapia y radioterapia y sabrás cual es la alimentación para personas que están en quimioterapia. La alimentación cuando se padece cáncer tiene vital importancia para la supervivencia y la calidad de vida. También es posible realizar una dieta cetogénica contra el cáncer pero debe estar muy bien supervisada, especialmente si es una dieta para tratamiento de radioterapias. En definitiva, existe una clara relación entre cáncer, dieta y alimentación.

Nuestras redes sociales
Facebook: https://www.facebook.com/Alimmenta.dietistas.nutricionistas
Twitter: https://twitter.com/alimmenta
Instagram: https://instagram.com/alimmenta/
Linkedin: https://www.linkedin.com/company/alimmenta
Youtube: https://www.youtube.com/user/alimmenta

https://www.youtube.com/watch?v=K4FhihDpY1A",es,False,False,,
dH1-vIvWU2E,"['prostate cancer', 'cancer', 'lung cancer', 'Prostate Cancer']",4,Tratamiento cáncer,"Científico
",311,311,192,"Cáncer de próstata: causas, diagnóstico y tratamientos","Explica el Dr. Hernández que el cáncer de próstata es el más frecuente en hombres mayores de 50 años, y el segundo más mortífero después del cáncer de pulmón. Conoce sus causas, diagnóstico y tratamiento de la mano del doctor. 

¿Necesitas una consulta con un especialista en Urología? Pide cita aquí: http://www.topdoctors.es/doctor/carlos-hernandez-fernandez",es,False,False,,
ILSJWrK266s,"['tumor', 'SLL cancer', 'smalllymphocyticlymphomia', 'blood cancer', 'leukemia', 'SLL', 'Cancer', 'lymphoma cancer', 'Lymphocytic Lymphoma', 'cancer', 'small lymphocytic lymphoma']",11,Tratamiento cáncer,"Científico
",1713,1713,2162,Cancer Patient Story: Doctors Dismissed Me Over & Over Again (Medical Gaslighting) | Nadia K.,"Nadia shares how she was dismissed by multiple doctors many different times as she was trying to get diagnosed. Eventually, she would get  diagnosed with a rare blood cancer called small lymphocytic lymphoma (SLL), also known as CLL. 

Full story & transcript → https://www.thepatientstory.com/cancers/non-hodgkin-lymphoma/small-lymphocytic-lymphoma-chronic-lymphocytic-leukemia-sll-cll/nadia-k/

Video Series:
1) Doctors Dismissed Me Over & Over Again (Medical Gaslighting): This Video
2) Self-Advocacy: Pushing for Cancer Treatment: https://youtu.be/tP9E5pbMBo4
3) Small Lymphocytic Lymphoma (SLL) treatment & side effects: https://youtu.be/-xs4OmKcAxg

The interview has only been edited for clarity.

Join Our Community:
Website : https://www.thepatientstory.com/
Facebook: @ThePatientStory
Instagram: @ThePatientStory
Twitter: @patient_story
______________________________

Contents of this video:
00:00 -  Intro
02:20 - What happened at the doctor's appointment?
05:50 - When a doctor listens and doesn't
07:22 - The encounter with the 3rd doctor
12:34 - How did it feel finally getting that diagnosis?
13:37 - What happened at the needle biopsy?
27:05 - Guidance to people how to get through the waiting period
____________________________
#sll #smalllymphocyticlymphomia #leukemia #bloodcancer #LLS #thepatientstory #patientstories #cancerstories #cancerpatient #cancersurvivor",en,False,False,,
1w_N7uE4cbY,"['tumor', 'cancers of the pharynx or larynx, tobacco use is well-established and widely known, here we cannot', 'iodine deficiency', 'iodine', 'thyroid cancer', 'aggressive lesions']",6,Tratamiento cáncer,"Científico
",239,239,0,"CÁNCER DE TIROIDES: diagnóstico, tratamiento, síntomas, causas...","El doctor Mario Fernández, secretario general de la Sociedad Española de Otorrinolaringologia y Cirugía de Cabeza y Cuello (SEORL-CCC), explica cómo se realiza el diagnóstico y el tratamiento quirúrgico del cáncer de tiroides al tiempo que explica los síntomas que sufre el paciente al encontrarse un nódulo tiroideo (benigno o maligno) y las causas que pueden favorecer la aparición de éstos.

La cirugía videoasistida reduce las cicatrices del tratamiento de cáncer de tiroides
http://seorl.net/dia-nacional-cancer-tiroides-2017/

----
Transcripción:
""El DIAGNÓSTICO del CÁNCER DE TIROIDES se realiza como la evidencia de una masa en la glándula tiroides. La prueba de imagen más importante en el cuello (por su accesibilidad, por la economía del equipamiento y por la inocuidad del estudio para la población donde no hay radiaciones ni nada) es la ecografía. La ecografía es un sistema rápido, fácil, sencillo y que encuentra un porcentaje de nódulos muy elevados. La glándula tiroidea es una glándula accesible a la EXPLORACIÓN y es fácilmente, también, accesible con una aguja para poder puncionar ese nódulo que hemos encontrado que queremos saber si es maligno o benigno.

Desde el punto de vista sintomático (SÍNTOMAS), el cáncer de tiroides no tiene por qué producir síntomas. El hecho de tocarse un nódulo tiroideo no significa que tenga que ser malo; todo lo contrario, significa que lo más probable es que sea benigno.

Así como en los cánceres de faringe o laringe, el hábito tabáquico está perfectamente establecido y es de sobra conocido, aquí no podemos hablar de un agente etiológico perfectamente identificado. Sí existen una serie de FACTORES/CAUSAS que pueden estar relacionados, como pueden ser las radiaciones ionizantes, el déficit de yodo (que también se puede atribuir a este tipo de casos).

El TRATAMIENTO del cáncer de tiroides es, fundamentalmente quirúrgico. La línea actual de trabajo -en prácticamente, todas las especialidades, y concretamente en la cirugía de cabeza y cuello- es la cirugía mínimamente invasiva. El tiroides es una glándula en dónde, los problemas de los nódulos malignos se solucionan en el quirófano. Normalmente ese tratamiento es necesario completarlo con radioterapia; es una RADIOTERAPIA (no es externa, en la que se radia desde una fuente externa el área que queremos esterilizar de células tumorales) interna con yodo radioactivo. Ese yodo es incorporado por las células y el yodo constituye en sí mismo una fuente de radiación que destruye la célula desde dentro.

Hay que recordar que la glándula tiroides está delante de la laringe y de la tráquea y las lesiones pueden introducirse dentro de esta estructura; por lo tanto el OTORRINOLARINGÓLOGO, es el profesional sanitario que, desde ese punto de vista, puede tratar mejor este tipo de extensiones a órganos como la laringe o la tráquea. Desde luego, lo que la población cuando existe un diagnóstico de cáncer de tiroides, lo más importante es buscar un buen cirujano. 

El CIRUJANO DE CABEZA Y CUELLO, el otorrino, en este caso, es el profesional que es capaz de abordar el problema del cáncer de tiroides integralmente; no sólo porque es capaz de abordar la cirugía de tiroides con solvencia sino porque es el profesional adecuado para poder tratar aquellos casos complicados desde el punto de vista de las lesiones más agresivas"".",es,False,False,,
dT04voNUKpQ,"['cancer', 'Cancer']",2,Tratamiento cáncer,"Pseudocientífico
",479,479,820,Episodio # 981 Tus dientes y el cáncer,"En este episodio Frank Suárez explica cuáles son las características de los dientes que revelan que una persona padece cáncer.
 

Para obtener la ayuda de un Consultor Certificado en Metabolismo hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368

En República Dominicana envíe mensaje por Whatapps al 1-787-249-3198

En Panamá +507 396-6000

En Costa Rica (506)2430-2010

En Colombia al (57-1) 7020928

Subscríbete a Unimetab aquí y permite que Frank te lleve de la mano paso a paso: https://www.unimetab.com/

Subscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV/

Para hacer su prueba de metabolismo gratis haga click aquí: https://www.naturalslim.com/prueba-tu...

Para ordenar el libro en uno de los países listados abajo contacte a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo. 

Descubre tu metabolismo junto con el autor Frank Suárez, especialista en Obesidad y Metabolismo, y escritor del Best-Seller ""El Poder del Metabolismo"", para que puedas adelgazar y mejorar tu salud.

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Envíale un mensaje a Frank y al equipo de MetabolismoTV aquí: https://www.messenger.com/t/Metabolis...

Acceso a Libros Digitales con Membresia a www.MetabolismoVIP.com

La información que se brinda en MetabolismoTV® tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
Er5uH4PbDEc,"['tumor', 'Prostate cancer', 'prostate cancer', 'Prostate Cancer']",4,Tratamiento cáncer,"Científico
",1759,1759,1279,"Cáncer de próstata: Guía completa causas, síntomas, diagnóstico y tratamiento. Clínica Univ. Navarra","Descubre en este vídeo una guía completa y detallada sobre el cáncer de próstata, abordando temas clave como síntomas, diagnóstico, tratamientos y prevención. Conviértete en un experto en cáncer de próstata y toma las decisiones adecuadas para tu salud.

El cáncer de próstata es el tumor maligno más frecuente en varones en la Unión Europea, aunque muy infrecuente antes de los 50 años. En el 90% de los casos se produce en hombres de más de 65 años.

Los avances en las técnicas de imagen y en los programas de detección precoz del cáncer de próstata permiten hoy en día diagnosticar la enfermedad en etapas tempranas en más del 70% de pacientes.

Los avances terapéuticos en el campo de la cirugía y radioterapia hacen que el tratamiento actual del cáncer de próstata localizado obtenga una supervivencia a 10 años de casi el 100%.

El Dr. Javier Zudaire, urólogo de la Clínica Universidad de Navarra, responde las preguntas de los usuarios sobre el cáncer de próstata.

Más información sobre el cáncer de prótata: https://cancercenter.cun.es/todo-sobre-cancer/tipos-cancer/cancer-prostata

Suscríbete a nuestro canal para estar informado y apoyar la concienciación sobre el cáncer de próstata.

#CáncerDePróstata #GuíaCáncerDePróstata #DiagnósticoYTratamiento""",es,False,False,,
6BLTZxT3xvY,"['Lipomas', 'tumors', 'lipomas']",3,Tratamiento cáncer,"Científico
",212,212,410,"LIPOMA: síntomas, diagnóstico, tratamiento y pronóstico (bolas, bultos o tumores de grasa)","Tumores de grasa: síntomas, tratamiento y pronóstico 

▶ Mi libro de técnicas de estudio: https://bit.ly/2K4j9hK

Los lipomas son masas de células adiposas que pueden llegar a salir en todo el cuerpo, son conocidos como tumores, bultos o bolas de grasa. Es común que sea un hallazgo a la exploración y que ni el mismo paciente sabía que la tenía. Se trata de un padecimiento benigno y bastante común, normalmente se encuentra una masa solitaria, aunque existen pacientes que tienen en varias partes del cuerpo. 

0:00 Introducción
0:20 ¿Qué son los lipomas?
0:41 ¿Qué causa los lipomas?
1:09 ¿Cuáles son los síntomas?
1:27 ¿Cómo se diagnostican los lipomas?
2:01 ¿Cuál es el tratamiento de los lipomas? (cirugía)
2:31 ¿Se pueden prevenir los lipomas? 

Añádete a mis redes sociales:
▶FACEBOOK: http://bit.ly/2YjFKR2
▶TWITTER: http://bit.ly/2ZpOame
▶INSTAGRAM: http://bit.ly/2Yiorzy
▶BLOG: https://doctorsindoctorado.com/

Si te interesa apoyar monetariamente el proyecto
▶PAYPAL: https://www.paypal.me/TapiaMoreno
▶PATREON: https://goo.gl/adEdVh

#lipomas #tumores

Lipomas espinales: tipos, síntomas, diagnóstico y tratamiento, LIPOMAS (BULTOS DE GRASA) - Todo lo que necesita saber - Enfermedades #36, Dra. Lee extrae 16 lipomas de un brazo | Dra. Sandra Lee: Especialista en piel | Discovery H&H, Lipoma reaparece tras 8 años y eliminarlo cambiará la vida de una mujer | Discovery H&H, Lipomas, extirpación con mínimas cicatrices (16084), La doctora Lee y un lipoma de proporciones épicas | La doctora Lee

Extracción de un lipoma en menos de 5 minutos | Dra. Sandra Lee: Especialista en piel |Discovery H&H, Lipomas, causas, tipos, síntomas y tratamientos, Episodio #1208​ Lipomas bolas de grasa debajo de la piel",es,False,False,,
pj-9xg6djdQ,"['cancer', 'Cancer']",2,Tratamiento cáncer,"Científico
",221,221,56,Inmunoterapia: Cómo el sistema inmunitario combate el cáncer,"La inmunoterapia usa el sistema inmunitario del cuerpo para combatir el cáncer. En este video de animación se describen tres tipos de inmunoterapia para tratar el cáncer: estimulación inmunitaria no específica, terapia de transferencia de células T e inhibidores de puntos de control inmunitario.

 https://www.cancer.gov/espanol/cancer/tratamiento/tipos/inmunoterapia",es,False,False,,
UdTqLe0coBQ,"['breast cancer', 'cancer, stage 0, also known as in situ.', 'ductal carcinoma']",3,Tratamiento cáncer,"Científico
",602,602,267,CÁNCER DE MAMA ETAPA 0 (in situ) Y SU TRATAMIENTO ¿ES CURABLE?,"Vamos a hablar sobre la primera etapa del cáncer, etapa 0, también llamado in situ. Existen distintos tipos, como el lobulillar y el ductal. En este video nos enfocaremos en el ductal in situ. 

Mi motivación para este video fue un pregunta que me hicieron, la cual respondo en el transcurso del video, aproveché para hablar más sobre este tema tan interesante. 

#cancerdemama #oncologia #mastologia #insitu 

00:00 Intro
00:34 ¿Qué es el cáncer de mama in situ?
01:19 Diagnóstico y síntomas  
04:04 Tratamiento 
06:46 Cirugía de axila 
08:12 Medicamentos y quimioterapia 
09:04 Detección oportuna y despedida",es,False,False,,
PN9Ls_zLnWQ,"['Ovarian cancer', 'cancer', 'ovarian cancer']",3,Tratamiento cáncer,"Científico
",1905,1905,0,"Cáncer de ovario: síntomas, el tratamiento y todo lo que debes saber","Detectar a tiempo el cáncer es la mejor arma para luchar contra él. Por eso, nuestra especialista, la Doctora Carolina Blanco, te explica cuáles son las señales que presentan las mujeres que padecen cáncer de ovario, cómo es el tratamiento médico y hasta cuáles son las pruebas para detectarlo. 

¡No te olvides que todas las semanas tenemos videos nuevos! Suscríbete a nuestro canal. 

Síguenos en nuestras redes sociales: 

Síguenos en redes: 

FACEBOOK: https://www.facebook.com/bbmundo/ 
TWITTER: https://twitter.com/bbmundo_com 
INSTAGRAM: https://www.instagram.com/bbmundo/ 
PINTEREST: https://www.pinterest.es/bbmundo/",es,True,True,2018-05-03T15:34:26Z,2018-05-03T16:07:12Z
ih_-RGwMtm4,['cancer'],1,Tratamiento cáncer,"Científico
",304,304,439,¿Por qué es tan difícil curar el cáncer? - Kyuson Yun,"Hemos aprovechado la electricidad, secuenciado el genoma humano y erradicado la viruela. Pero después de miles de millones de dólares en investigación, no hemos encontrado una solución para una enfermedad que afecta a más de 14 millones de personas y sus familias en un momento dado. ¿Por qué es tan difícil curar el cáncer? Kyuson Yun explica los desafíos.

Lección de Kyuson Yun, animación de Outis.

Vea la lección completa en: https://ed.ted.com/lessons/why-is-it-so-hard-to-cure-cancer-kyuson-yun",es,False,False,,
R2EbD-hGuRI,"['cancers', 'tumor', 'verrucous leukoplakia', 'numbness', 'alcohol', 'palate', 'lichen planus', 'pain', 'tumors', 'squamous cell carcinoma', 'Cancer', 'bleeding', 'ulcers', 'malignant transformation', 'death', 'cancer', 'Malignant tumors']",17,Tratamiento cáncer,"Científico
",766,766,181,"CÁNCER en la BOCA - Síntomas, prevención y tratamiento del cáncer de LENGUA y ORAL | Dentalk! ©","El cáncer oral es un tipo de tumor maligno que puede afectar a la lengua, las encías u otras partes de la boca. Aquí hablamos sobre esta enfermedad. 

0) Introducción 00:00.
Hablamos sobre los síntomas, prevención, causas y tratamiento del cáncer oral en este Dentalk de Clínica Médico Dental Pardiñas (http://j.mp/cPardinas). 

1) ¿Qué es un tumor oral? 00:28.
En algunas ocasiones se puede alterar este equilibrio de división y muerte celular, formando un tumor. Hablamos de tumor oral cuando este se desarrolla en alguna de las partes de la boca. Es fundamental saber que NO todos los tumores son cancerosos. La diferencia entre uno benigno y uno maligno es que este último puede crecer y diseminarse por otras partes del cuerpo, mientras que el benigno puede aumentar de tamaño, pero no se extenderá. Los tumores orales pueden afectar a varias estructuras de la boca, como pueden ser las mucosas, paladar, suelo de la boca, lengua, labios, encías, glándulas salivales y huesos. 

2) El cáncer oral, una enfermedad común 01:44.
A nivel global se diagnostican más de 400.000 casos anuales de esta enfermedad. Los tumores malignos en la cavidad bucal suponen alrededor del 4% de todos los que pueden ocurrir en el cuerpo. De ellos, el 90% se trata de un carcinoma oral de células escamosas. 

3) ¿Cuáles son las causas? 02:26.
El cáncer ocurre cuando los agentes carcinogénicos actúan sobre las células alterando su material genético, produciendo una mutación. Entre los agentes carcinogénicos más habituales están el alcohol y el tabaco, siendo responsables de hasta un 90 % de los casos. Otras causas pueden ser el Virus del Papiloma Humano, la radiación, la exposición al sol excesiva, la mala higiene o los malos hábitos alimenticios.

4) Cómo prevenir el cáncer oral 03:23.
La mejor forma de prevenir el cáncer oral es evitar o minimizar la exposición a los agentes carcinogénicos anteriormente descritos.

5) Síntomas del cáncer en la boca 04:13.
La aparición de manchas blancas o rojas en la cavidad oral o síntomas como sangrado inexplicable, dolor o entumecimiento en la boca requiere una evaluación inmediata. Otra manifestación común es la aparición de tumoraciones ulceradas o de úlceras dolorosas.

6) ¿Cómo se diagnostica? 04:52.
Los cánceres orales en estadios avanzados tienen unas características clínicas bastante evidentes, por lo que no suelen suponer problema de cara al diagnóstico. Sin embargo, en estadios iniciales pueden presentar diversas formas clínicas que pueden inducir al error diagnóstico e incluso pasar inadvertidas. Solo la exploración bucal por parte de un especialista, y más concretamente una biopsia, nos permitirá hacer un diagnóstico definitivo.

7) ¿Cómo se trata el cáncer en la boca? 06:00.
Un equipo multidisciplinario compuesto por oncólogos, cirujanos de cabeza y cuello, radioterapeutas y radiólogos decidirá cuál es la mejor opción de tratamiento para cada paciente. Por lo general, el tratamiento suele requerir de cirugía oral, combinándola en algunos casos con radioterapia o quimioterapia.

8) ¿Qué otras lesiones de la boca pueden malignizarse? 07:32.
Los trastornos potencialmente malignos de la cavidad oral son un grupo bastante heterogéneo de lesiones mucosas asociadas con un mayor riesgo de transformación maligna a cáncer. Dentro de este grupo incluimos la leocuplasia, la leucoplasia verrugosa proliferativa, el liquen plano y la eritoplasia.

9) ¿Qué papel juegan los dentistas en el tratamiento de este cáncer? 10:32.
El papel de los dentistas también es extremadamente importante antes, durante y después. Este puede ayudar a conseguir una mejor salud bucal que favorezca el tratamiento del cáncer y asesorar sobre cómo lograr un cuidado bucal y dental óptimo. Además el seguimiento por parte del dentista también es importante para detectar posibles complicaciones del tratamiento o la recurrencia del cáncer. 

10) ¿Podemos ayudarte? 11:29.
Nuestra clínica es el primer centro en Galicia que cuenta con un dispositivo innovador que ayuda a los profesionales dentales a detectar posibles lesiones malignas en la boca. Si no eres de aquí, puedes solicitar una consulta online con nuestro equipo de doctores 👉 https://bit.ly/citaonlineCP

Más información sobre el cáncer oral 👉 https://bit.ly/cancerCP

Otros vídeos relacionados:
- Animación 3D sobre el cáncer oral: https://www.youtube.com/watch?v=kTRgDU3v3aA
- Lesiones de mucosa oral: https://www.youtube.com/watch?v=dQFTESV2HHs
- El tabaco y sus consecuencias en la salud oral: https://www.youtube.com/watch?v=McoGPmM4PNg

Más vídeos de Dentalk aquí 👉 https://bit.ly/dentalkES

Síguenos también en: 
👍 Instagram: https://www.instagram.com/clinicapardinas
👍 Facebook: https://www.facebook.com/clinicapardinas 
👍 Twitter: https://twitter.com/ClinicaPardinas 
👍 Linkedin: https://www.linkedin.com/company/clinicapardinas 
👍 Tiktok: https://www.tiktok.com/@clinicapardinas/
👍 Pinterest: https://www.pinterest.es/clinicapardinas

#cancer #canceroral",es,True,True,2023-03-13T18:45:08Z,2023-03-13T18:59:52Z
qrUEBOPFRJY,"['breast cancer', 'Breast Cancer']",2,Tratamiento cáncer,"Pseudocientífico
",432,432,533,Episodio #1438 Matemáticas Creativas y Cáncer Del Seno,"En este episodio Frank explica estadísticamente la frecuencia con la que se presenta el cáncer de seno en la mujer y recomienda otra alternativa para su diagnóstico. 
 

Para obtener la ayuda de un Consultor Certificado en Metabolismo hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com/?utm_source=mtvyoutube&utm_medium=organic?el=youtube

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368

En República Dominicana envíe mensaje por Whatapps al 1-787-249-3198

En Panamá +507 396-6000

En Costa Rica (506)2430-2010

En Colombia al (57-1) 7020928

Subscríbete a Unimetab aquí y permite que Frank te lleve de la mano paso a paso: https://www.unimetab.com/

Subscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV/

Para hacer su prueba de metabolismo gratis haga click aquí: https://www.naturalslim.com/prueba-tu...

Para ordenar el libro en uno de los países listados abajo contacte a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo. 

Descubre tu metabolismo junto con el autor Frank Suárez, especialista en Obesidad y Metabolismo, y escritor del Best-Seller ""El Poder del Metabolismo"", para que puedas adelgazar y mejorar tu salud.

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Envíale un mensaje a Frank y al equipo de MetabolismoTV aquí: https://www.messenger.com/t/Metabolis...

Acceso a Libros Digitales con Membresia a www.MetabolismoVIP.com

La información que se brinda en MetabolismoTV® tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
8tSfINKWLpE,"['cancer', 'Cancer']",2,Tratamiento cáncer,"Irrelevante
",16,16,0,Team-Based Cancer Care at Trinity Health,"At Trinity Health, multidisciplinary teams of cancer care experts work with patients from diagnosis to treatment and beyond, providing and support to care for body, mind and spirit. Learn more about cancer care near you. Southeast Michigan: https://www.trinityhealthmichigan.org/care/cancer/semi West Michigan: https://www.trinityhealthmichigan.org/care/cancer/wmi",en,False,False,,
8W_6vZOTr44,"['cancer', 'Cancer']",2,Tratamiento cáncer,"Científico
",74,74,61,How Does Cancer Chemotherapy Work?,"How does chemotherapy work? Watch as an oncologist explains how chemotherapy treatment kills cancer cells. Visit https://www.cancercenter.com/treatment-options/chemotherapy to learn more.

Chapters
00:00 - How Does Chemotherapy Kill Cancer Cells?
0:51 - What Causes Chemotherapy Side Effects?",en,False,False,,
9_kWrAV3BZI,"['breast cancer', 'Diagnosis - Carcinoma']",2,Tratamiento cáncer,"Científico
",170,170,166,CÁNCER DE MAMA ETAPA TEMPRANA - Síntomas y Diagnóstico temprano - Cáncer in situ - Etapa 0,"La clave del éxito es detectar el cáncer de mama a tiempo. 
Al inicio, no suele ocasionar síntomas. La forma de detectarlo en con mamografía y biopsia. 
El pronóstico será excelente si llevas un tratamiento adecuado. 

Video completo sobre cáncer de mama in situ: https://youtu.be/UdTqLe0coBQ",es,False,False,,
GqyEwnDGwAQ,"['allicin', 'glucose', 'gliotoxins', 'polyphenols', 'Cancer', 'resveratrol', 'cancer', 'fungal infections', 'ginger']",9,Tratamiento cáncer,"Pseudocientífico
",458,458,373,SÚPER AYUDA #582 Cómo Acelerar Y Detener Un Cáncer,"Gliotoxinas: Las Sustancias Tóxicas de los Hongos
Los hongos, incluida la Candida, producen sustancias llamadas gliotoxinas. Estas toxinas causan inmunosupresión, debilitando el sistema inmunológico y dejando al cuerpo incapaz de defenderse. Las gliotoxinas dañan las membranas celulares, destruyen las células del sistema inmunológico y aumentan la vulnerabilidad del cuerpo a enfermedades como el cáncer. De hecho, el cáncer prospera en un cuerpo con un sistema inmunológico bloqueado, niveles altos de glucosa en sangre y un estado de estrés crónico que sobrecarga el sistema nervioso. Por eso es esencial conocer cómo contrarrestar estas toxinas de manera natural.

Los Polifenoles: Defensa Natural Contra los Hongos
Las plantas se defienden de los hongos produciendo sustancias naturales como polifenoles, alicina y resveratrol. Estas sustancias tienen propiedades antifúngicas, antibacterianas y antivirales. Consumir alimentos ricos en estas sustancias puede ayudar a combatir la Candida y otras infecciones fúngicas. Entre los alimentos más efectivos se encuentran: aguacate, brócoli, tomates cherry, espárragos, ajo, cebolla, jengibre y limones. También las legumbres como lentejas y garbanzos, y cereales como el amaranto y la espelta, ofrecen una protección natural que contribuye a fortalecer el sistema inmunológico.

Dieta Curativa: Alimentos Antifúngicos y Anticancerígenos
Incorporar estos alimentos en una dieta equilibrada y libre de alimentos procesados puede contribuir a la prevención y tratamiento de diversas enfermedades. Opta por carne orgánica, pescado salvaje y lácteos naturales como yogur orgánico y queso de cabra. Consumir alimentos frescos y ricos en nutrientes ayuda a eliminar toxinas y a fortalecer las defensas naturales del cuerpo. Como decía Hipócrates: ""Que tu alimento sea tu medicina"", un principio siempre vigente para proteger y mejorar la salud.

Para solicitar una evaluación del Metabolismo Gratis y para obtener la ayuda de un Consultor Certificado en Metabolismo, contacte uno de nuestros centros:

En Estados Unidos hable al 1-888-348-7352 o visítenos online en https://us.naturalslim.com/?utm_source=mtvyoutube&utm_medium=organic?el=youtube

En Puerto Rico hable 1-787-763-2527 o visítenos en http://www.naturalslimstore.com

En Europa hable al +3120-2296-300 o visítenos en https://www.naturalslim.eu

En México hable al (55) 5256-1368 o visítenos en https://naturalslimmexico.com/

En República Dominicana hable al 1-809-956-0007

En Panamá hable al  +507 396-6000

En Costa Rica hable al (506)2430-2010

En Colombia hable al 601-7020928

Suscríbete a UNIMETAB aquí y permite que Frank te lleve de la mano paso a paso con los cursos digitales de Frank Suárez. Acceda https://www.unimetab.com/

Suscríbete a MetabolismoTV en Messenger para acceso a educación exclusiva por Frank en el tema del metabolismo: https://www.messenger.com/t/MetabolismoTV

Para hacer su prueba de metabolismo gratis haga clic aquí: https://www.naturalslim.com/prueba-tu-metabolismo/

Para ordenar el libro en uno de los países listados arriba a través de https://www.naturalslim.com a su distribuidor local quien le ayudará a obtenerlo o accede https://www.metabolismotvbooks.com

Para acceso a libros digitales con membresía en todo el mundo acceda https://www.metabolismovip.com 

Sigue a Frank y MetabolismoTV en Facebook aquí: https://www.facebook.com/MetabolismoTV/

Accede al Blog de Preguntale a Frank en http://www.preguntaleafrank.com
 

La información que se brinda en MetabolismoTV®️ tiene un propósito puramente educacional. No pretendemos diagnosticar, curar o de alguna otra forma sustituir la ayuda profesional de su médico, nutricionista, dietista u otro profesional de la salud cualificado. Usted siempre debe consultar con su médico antes de empezar a hacer cualquier cambio en su dieta muy en especial si está recibiendo tratamiento médico o utiliza medicamentos recetados.

#Metabolismo #FrankSuarez #LaVerdadSiempreTriunfa #ElPoderdelMetabolismo  #MetabolismoTV",es,False,False,,
