,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
H0dYsGeu-aI,"['autism', 'cognitive behavioral therapies']",2,Terapia Cognitivo Conductual,"Pseudocientífico
",3100,3100,96,Documental - El Muro,"Documental sobre el tratamiento psicoanalítico del autismo, y como los psicoanalistas se oponen a tratamientos que si son efectivos basados en terapias cognitivo conductuales, mostrando una historia real.
http://www.facebook.com/AteosDeTucuman",es,False,False,,
_Omkc9s4AEA,"['Pain', 'URJCx']",2,Terapia Cognitivo Conductual,"Científico
",536,536,0,URJCx-MOOC LUMBAR. Ejemplo de aplicación de la reestructuración cognitiva,"Tema 5: Abordaje psicológico
Apartado 2.1: Reestructuración cognitiva 
Ejemplo de aplicación de la reestructuración cognitiva 

MOOC: Mucho más que un dolor (URJCx109)
URJCx: Abiertos al conocimiento

www.urjcx.urjc.es
www.online.urjc.es
www.urjc.es
Vídeo disponible en: https://tv.urjc.es/video/58d92933d68b1410068b4672",es,False,False,,
qcd5IYBSMEU,[],0,Terapia Cognitivo Conductual,"Científico
",483,483,153,O que são as Crenças Centrais?,"Conheça nosso curso Introdutório de TCC: http://www.essencialdatcc.com.br/



Se você acompanha o canal há um tempo ou tem um mínimo de conhecimento de terapia cognitivo comportamental, já deve ter ouvido falar das crenças. Aqui não estou falando de crenças religiosas ou algo do tipo, mas das Crenças Nucleares ou Centrais.


Acredito que durante a sua vida você já deve ter se perguntado por que as pessoas reagem de maneira diferente perante uma mesma situação e até já saber que elas fazem isso por conta dos pensamentos diferentes que passam em suas cabeças. Mas e o que gera esses pensamentos diferentes?


É sobre isso que eu vou falar nesse vídeo. Se quer conhecer mais então sobre as Crenças Centrais ou nucleares, só continuar aqui.



Teste Grátis por 30 dias o Kindle Unlimited: https://amzn.to/3idHGzy - Tenha acesso à Mais de um milhão de eBooks para você ler onde e quando quiser. Incluindo o MEU! :)

Teste Grátis por 30 dias o Amazon prime: https://amzn.to/3cM7fXf - Tenha frete grátis e acesso ao Prime Vídeo

Se você for estudante de psicologia ou profissional da área, e quiser se aprofundar na Terapia Cognitivo-Comportamental e ter mais confiança clínica, conheça nosso Ebook Gratuito TCC em detalhes: https://terapiacognitivaonline.com/ebook-terapia-cognitiva/

Baixe também, GRATUITAMENTE, materiais para uso clínico: https://terapiacognitivaonline.com/materiais-clinicos/

Agora, se você não for da área, mas quiser melhorar a sua qualidade de vida, aprendendo a lidar com o estresse diário, conheça nossos Ebooks Gratuitos sobre Ansiedade, Estresse e Burnout: https://terapiacognitivaonline.com/ebook-ansiedade/ e https://terapiacognitivaonline.com/ebook-estresse-e-burnout/


Para conhecer nossos conteúdos pagos, veja abaixo:

Curso: https://terapiacognitivaonline.com/essencial-da-tcc

Ebook: https://amzn.to/2Q0EZHa

Versão impressão: http://bit.ly/essencialtccpapel

Conheça o Amazon Prime e teste por 30 dias: https://amzn.to/2XPVb1D

Curso para Ansiedade: https://terapiacognitivaonline.com/cursoansiedade

Workshop para combate do estresse: https://terapiacognitivaonline.com/workshop-estresse/

--------------------------------------------------------------------------------------

Conheça mais dos nossos cursos de terapia cognitiva, Workshop de estresse, materiais clínicos e ebooks para baixar: https://www.terapiacognitivaonline.com/

Receba nossas novidades em primeira mão, além de descontos exclusivos de nossos Cursos e Workshops.

Para fazer parte de nosso canal do Telegram, acesse: https://t.me/terapiacognitiva

Link para nosso Grupo do Facebook: +Qualidade de vida HOJE: https://www.facebook.com/groups/261063464540375/

Caso seja terapeuta ou estudante, o mais indicado é o livro da Judith Beck Terapia Cognitivo Comportamental: teoria e prática. http://amzn.to/2vqGgLp

Para aprender os ensinamentos e também aplicar algumas técnicas da terapia cognitiva o livro a mente vencendo o humor: http://amzn.to/2vqtAEi﻿

_______________________________________



Acesse o site de nossa clínica: http://falcoericci.com.br

Siga nas redes sociais e nosso podcast: 

http://facebook.com/falcoericci

http://twitter.com/Falcoericci

https://instagram.com/terapiacognitivaonline

https://anchor.fm/diego-falco




Nosso canal busca uma melhor qualidade de vida para você! Por isso, inscreva-se em nosso canal para ficar atualizado 
com todos os nossos vídeos, nos ajudar a crescer e assim mais pessoas serem ajudadas:

http://bit.ly/falcoyoutube


Temos vídeo novo toda Terça-feira com temas variados.

Aos sábados teremos vídeos respondendo as perguntas de nossos seguidores, por isso, não deixe de nos enviar uma pergunta pelo Instagram e Youtube na quarta-feira.


Produção: Diego Falco

Roteiro: Diego Falco / Alcione Ricci

Direção: Diego Falco

Psicólogos: 

Diego Candeloro Falco CRP 06/122081
Alcione Candeloro Ricci CRP 06/13108

FALCO E RICCI QUALIDADE DE VIDA 
Cadastrada pelo número CRP 5264/J
e pelo CNPJ 22.029.976/0001­-20
_______________________


Imagens designed by Freepik.com


Obrigado e até a próxima! ,)

#TerapiaCognitiva #Psicologia #TerapiaCognitivoComportamental #SaúdeMental #SaúdeEmocional #Psicólogo",pt,False,False,,
-kqGdnb81WQ,"['cognitive impairment', 'Cognitive Impairment']",2,Terapia Cognitivo Conductual,"Científico
",56,56,10,Deterioro cognitivo - Qué es y primeros síntomas,"¿Sabes en qué consiste el deterioro cognitivo? Explica la Dra. Pérez del Tío que tiene en cuenta todo lo que la palabra cognición implica, es decir, conocimiento. Por tanto, el deterioro cognitivo estudia qué y cómo está alterado cuando aparecen los primeros síntomas. Descubre cuáles son. 

¿Quieres más información sobre el deterioro cognitivo? Solicita una cita aquí: http://www.topdoctors.es/doctor/leticia-perez-del-tio",es,False,False,,
hVpw2JrlQMs,"['depression', 'anxiety']",2,Terapia Cognitivo Conductual,"Científico
",310,310,22,¿Qué es Reestructuración Cognitiva? Explicación clara en 5 Minutos,"¡Bienvenidos al video sobre qué es la reestructuración cognitiva! En este video, exploraremos el concepto de la reestructuración cognitiva y cómo puede ser utilizada como una herramienta poderosa para mejorar la salud mental y el bienestar.
En este video, aprenderás sobre el proceso de reestructuración cognitiva y cómo se puede utilizar para identificar y cambiar patrones de pensamiento negativos o disfuncionales. Te proporcionaremos ejemplos concretos de cómo se puede aplicar la reestructuración cognitiva en diferentes situaciones, incluyendo la ansiedad, la depresión y la baja autoestima.
Además, hablaremos sobre las diferentes técnicas utilizadas en la reestructuración cognitiva, incluyendo la identificación de pensamientos negativos, la búsqueda de evidencia para desafiar estos pensamientos, y la creación de nuevas formas de pensar más positivas y realistas.
Este video es ideal para aquellos que buscan aprender más sobre la reestructuración cognitiva y cómo puede ser utilizada como una herramienta efectiva para mejorar la salud mental y el bienestar. Si estás interesado en aprender más sobre cómo cambiar patrones de pensamiento negativos, ¡este video es para ti! No olvides darle like, compartir y suscribirte a nuestro canal para obtener más contenido sobre salud mental y bienestar.

Si ver mis videos te ayuda, imagina lo que podemos lograr trabajando juntos en tu caso de forma personalizada.

🎁 Estoy obsequiando una Sesión Inicial de 30 minutos para conocerte, evaluar tu situación y ver si soy el profesional indicado para acompañarte a sanar.

Da clic aquí para Reservar👉https://wa.link/aprendamospsicologia",es,False,False,,
V1yq1S2f0YA,"['Cognitive distortions', 'worry', 'humor', 'pain', 'cognitive distortions']",5,Terapia Cognitivo Conductual,"Científico
",601,601,230,¿Por qué sufres tanto? Filosofía Estoica y Psicología Cognitivo Conductual,"¿Puedes dejar de sufrir por cada pequeño contratiempo? Descubre cómo la filosofía estoica y la terapia cognitivo conductual te ayudan a resolver tus problemas emocionales.

SUSCRÍBETE AQUÍ: http://goo.gl/teCPK3
FACEBOOK https://fb.me/familiadharma
INSTAGRAM: https://instagram.com/juan.dharma
Más en: https://juandharma.com

ÍNDICE
0:30 Tu realidad depende de tu interpretación
1:56 Sufres porque malinterpretas lo que ocurre
2:06 Distorsiones cogntivas de la terapia cognitiva conductual
2:45 Catastrofismo
3:14 Tomarse todo de manera personal
3:34 Subestimarse
3:40 Sobreestimación de la opinión de los demás
4:16 Truco 1: Volver objetivo tu pensamiento
6:19 Truco 2: Mirar tu vida desde el cielo
7:00 Truco 3: Escribe los pensamientos positivos
7:53 Para dejar de sufrir haz interpretaciones objetivas
8:28 Truco 4: Tómatelo todo con buen humor

Aunque la filosofía estoica tiene más de 2000 años, sus ideas sobre la felicidad son tan importantes que han llegado a influir en la psicología más científica, la corriente cognitivo conductual. Es una filosofía práctica que busca alcanzar la felicidad a pesar de las dificultades de la vida, a través de trucos mentales muy sencillos.

La idea básica es que todo lo que experimentas en la vida es el resultado de una interpretación. Las personas más pesimistas interpretan todo lo que les ocurre como una desgracia terrible, mientras que las optimistas no se hunden ante los contratiempos. La terapia cognitivo conductual estudió las distorsiones cognitivas que nos llevan a estas malas interpretaciones: pensar que todo es terrible, tomárselo todo de manera personal, subestimarse y dar demasiada importancia al juicio de los demás.

Frente a estas malas interpretaciones, el primer truco psicológico es pensar con objetividad: Acostumbrarte a que no confundir sus interpretaciones con la realidad. Y puedes aprender a hacerlo describiendo cada cosa que ocurra de manera objetiva y neutra. Por ejemplo: “Tengo una sensación” y no “un dolor terrible que no puedo aguantar, que puede que no pare nunca y destruya mi vida...”. Centrarte en lo que de verdad está sucediendo te ayudará a disfrutar de la vida y apartar las preocupaciones.

El filósofo Marco Aurelio recomienda el ejercicio mental de imaginar que ves tu propia vida desde el cielo, como si le pasara a otra persona. Este truco psicológico te ayuda a darte cuenta de que las cosas que te preocupan no son tan importantes, y que aunque te lo parezca, nadie está tan pendiente de ti como para preocuparse de lo que haces o dejas de hacer.

El tercer truco psicológico es tener un cuaderno donde apuntas todos los pensamientos positivos y empoderantes que quieres incorporar en tu forma de pensar. Esto te ayudará a aprender a pensar en positivo y ser más feliz.

Por último, lo mejor que puedes hacer para no agobiarte es tomártelo todo con buen humor. 

#trucos #psicologia #felicidad

IMAGEN DE LA MINIATURA
Creada a partir de imágenes del usuario rawpixel.com de freepick.com.",es,False,False,,
DEztbnt322A,"['psychiatric', 'depressive disorder', 'brain depression', 'Somatic Experiencing', 'eating disorder', 'depression', 'Der', 'mental illness', 'anxiety', 'Depression']",10,Terapia Cognitivo Conductual,"Científico
",208,208,143,Can You Rewire Depression? Neuroplasticity Nugget #1: Depression and Neuroplasticity,"Discover how neuroplasticity and cognitive behavioral therapy can help rewire the brain to overcome depression in this Therapy in a Nutshell video.
Join Therapy in a Nutshell’s membership: https://courses.therapyinanutshell.com/membership
You'll get instant access to all 10 life-changing courses, live weekly Q&As, and a supportive community for just $27/month. Learn how to manage anxiety, process trauma, regulate emotions, and build lasting resilience so that you can live a deeply rich and meaningful life! 

People often have the misconception that if they experience anxiety or depression, there’s something permanently wrong with them or with their brain. And while mental illness does show up in our biology, we can also treat mental illness through a variety of approaches. But when you change how you think, you physically change your brain. You can rewire your brain by changing how you think. This is the fundamental idea of neuroplasticity. 
So I have made a series of short videos highlighting neuroplasticity using research and stories. Here's Neuroplasticity Nugget #1. 

Thanks to BetterHelp for sponsoring the video. BetterHelp: Professional, affordable online counseling starting at around $65 a week: betterhelp.com/therapyinanutshell

Sign up for my newsletter: www.therapynutshell.com
Learn more in one of my in-depth mental health courses: https://courses.therapyinanutshell.com/?utm_campaign=08282020&utm_medium=Description&utm_source=YouTube

Check out my favorite books for mental health:
https://kit.co/TherapyinaNutshell/best-self-help-books

https://news.feinberg.northwestern.edu/2014/09/redei-blood-test/
Redei, Eva & Andrus, Brian & Kwasny, Mary & Seok, J & Cai, X & Ho, Joyce & Mohr, David. (2014). Blood transcriptomic biomarkers in adult primary care patients with major depressive disorder undergoing cognitive behavioral therapy. Translational psychiatry. 4. e442. 10.1038/tp.2014.66.

Music licensed from www.Bensound.com or Artlist.io
Images from Freepik.com (premium license), Pixabay, or Wikimedia commons

Therapy in a Nutshell, LLC, and the information provided by Emma McAdam are solely intended for informational and entertainment purposes and are not a substitute for advice, diagnosis, or treatment regarding medical or mental health conditions. Although Emma McAdam is a licensed marriage and family therapist, the views expressed on this site or any related content should not be taken for medical or psychiatric advice. Always consult your physician before making any decisions related to your physical or mental health.

About Me:
I’m Emma McAdam. I’m a licensed Marriage and Family Therapist, and I have worked in various settings of change and growth since 2004. My experience includes juvenile corrections, adventure therapy programs, wilderness therapy programs, an eating disorder treatment center, a residential treatment center, and I currently work in an outpatient therapy clinic.  

In therapy I use a combination of Acceptance and Commitment Therapy, Systems Theory, positive psychology, and a bio-psycho-social approach to treating mental illness and other challenges we all face in life. The ideas from my videos are frequently adapted from multiple sources. Many of them come from Acceptance and Commitment Therapy, especially the work of Steven Hayes, Jason Luoma, and Russ Harris. The sections on stress and the mind-body connection derive from the work of Stephen Porges (the Polyvagal theory), Peter Levine (Somatic Experiencing) Francine Shapiro (EMDR), and Bessel Van Der Kolk. I also rely heavily on the work of the Arbinger institute for my overall understanding of our ability to choose our life's direction. 
And deeper than all of that, the Gospel of Jesus Christ orients my personal worldview and sense of security, peace, hope, and love https://www.churchofjesuschrist.org/comeuntochrist/believe

If you are in crisis, please contact the National Suicide Prevention Hotline at https://suicidepreventionlifeline.org/ or 1-800-273-TALK (8255) or your local emergency services.
Copyright Therapy in a Nutshell, LLC
----
Music licensed from www.Bensound.com or Artlist.io
Images from Freepik.com (premium license), Pixabay, or Wikimedia commons",en,False,False,,
RXw8rmJw1gs,"['depression', 'anxiety', 'obsessive-compulsive disorder']",3,Terapia Cognitivo Conductual,"Científico
",1238,1238,146,¿Eres perfeccionista? Esto es lo que ocurre en tu mente,"¿Sueles buscar la perfección? ¿Nunca te parece que has hecho lo suficiente? En este video exploramos el perfeccionismo, un rasgo de personalidad que funciona como un arma de doble filo: puede ayudarnos a mejorar, pero, cuando es excesivo, también puede dañarnos emocionalmente y afectar nuestra salud mental.

Veremos cómo el perfeccionismo se manifiesta a nivel cognitivo, emocional y conductual. También abordaremos el cómo el perfeccionismo patológico o extremo puede llevar a problemas de salud mental como la ansiedad, la depresión, el trastorno obsesivo compulsivo o hacia algunos trastornos de la conducta alimentaria. 
Además, te proporcionaremos algunas pautas para gestionar el perfeccionismo y mejorar tu tu estado emocional y, si no eres tú la persona perfeccionista, también podrás aprender cómo lidiar con alguien perfeccionista.

https://epsibapsicologia.es/gestionar-el-perfeccionismo-su-influencia-en-la-salud-mental/

Este video te vendrá bien si te consideras perfeccionista, si buscas comprender y manejar mejor este rasgo de personalidad, así como para convivir con alguien perfeccionista. También puede ser útil para psicólogos y otros profesionales de la salud mental que deseen profundizar en este rasgo de personalidad, el perfeccionismo.

Si te ha gustado este vídeo, no olvides suscribirte a mi canal y, si quieres apoyarme aún más, también puedes hacerte entrar en la comunidad de miembros.
¡Un saludo y hasta el próximo vídeo!
https://www.youtube.com/channel/UCEahqZfzfTvlL3tS3yC9XpQ/join

#perfeccionismo #personalidad #autoconocimiento #desarrollopersonal #crecimientopersonal #psicologia #saludmental #emociones #estres #autoestima #personasperfeccionistas #ansiedad #depresion #anorexia #bulimia #tcas #trastornoobsesivo #psicologa",es,False,False,,
REEhLyiqxXQ,[],0,Terapia Cognitivo Conductual,"Científico
",1114,1114,50,3. Psicología Clínica | Psicología Básica y no tan básica,"¿Qué es la psicología clínica? ¿Qué terapia funciona mejor? ¿Qué es la terapia cognitivo conductual? ¿Qué es el psicoanálisis? ¿Qué es la psiquatría? ¿Qué es el DSM? Todas estas preguntas y más se responden en este vídeo.


Curso EN LÍNEA de Metodología y Estadística desde cero para Psicología y Ciencias Sociales (SPSS) http://bit.ly/MetodologiaEstadistica

Curso EN VIVO de Metodología y Estadística desde cero para Psicología y Ciencias Sociales (SPSS) https://forms.gle/F8mXAJ4mJ5ZmHmjv9 (Julio 2021)

Ver los demás videos de ""Psicología básica y no tan básica"":
https://www.youtube.com/playlist?list=PLzj1AQIvlYMtru6umY0slj9_1Zawuf5TI


Curso intensivo y presencial ""Estadística y Metodología Desde Cero""
https://forms.gle/fFGy44UBbSZH8yJq9



#YoutubeLearning #habiaspensado #psicologia
Redes sociales:
www.instagram.com/habiaspensado
www.twitter.com/habiaspensado
www.facebook.com/habiaspensado
www.patreon.com/habiaspensado

#YoutubeLearning #habiaspensado #psicologia

Leer más:
Serra Padilla, C. (2014). Psicología Clínica. México: Instituto Politécnico Nacional

Nezu, A., Nezu, C. & Lombardo, E. (2006). Formulación de casos y diseño de tratamientos 
cognitivo-conductuales. Un enfoque basado en problemas. Manual Moderno

Referencias:

Barlow, D. (2014). The Oxford handbook of clinical psychology. OXFORD LIBRARY OF PSYCHOLOGY.

American Psychiatric Publishing. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington.

Kramer, G., Bernstein, D., & Phares, V. (2013). Introduction to Clinical Psychology (8th ed.). Pearson.

Trull, T., & Prinstein, M. (2012). Clinical psychology. Wadswoth Cengage Learning.

http://cgservicios.df.gob.mx/prontuario/vigente/r410203.htm

https://dictionary.apa.org/automatic-thoughts
 
https://dictionary.apa.org/cognitive-behavior-therapy;
 
https://dictionary.apa.org/cognitive-restructuring
 
https://dictionary.apa.org/humanistic-therapy

https://dictionary.apa.org/integrative-psychotherapy

https://dictionary.apa.org/mental-disorder

https://dictionary.apa.org/maladaptation

https://dictionary.apa.org/psychotherapy

https://www.div12.org/

https://www.div12.org/treatment/psychoanalytic-treatment-for-panic-disorder/

https://www.nhs.uk/about-us/about-the-nhs-website/

https://www.verywellmind.com/what-is-cognitive-behavior-therapy-2795747

https://www.verywellmind.com/what-is-psychoanalysis-2795246",es,False,False,,
_ZLSnA40Yeo,"['depression', 'anxiety']",2,Terapia Cognitivo Conductual,"Científico
",418,418,22,¿Qué es y en qué consiste la Terapia Cognitivo Conductual?,"Hola a todos, en esta ocasión veremos todo lo que necesitamos saber acerca de la terapia cognitivo conductual, para que conductas, trastornos, síntomas y demás procesos del pensamiento se recomienda; su enfoque, duración y tipos. Además de los pasos que el profesional de la salud mental seguirá durante la sesiones. Esperamos que la información les sea de utilidad. Hasta la próxima.

Si ver mis videos te ayuda, imagina lo que podemos lograr trabajando juntos en tu caso de forma personalizada.

🎁 Estoy obsequiando una Sesión Inicial de 30 minutos para conocerte, evaluar tu situación y ver si soy el profesional indicado para acompañarte a sanar.

Da clic aquí para Reservar👉https://wa.link/aprendamospsicologia

Unete a nuestro grupo de lectura en WhatsApp: https://chat.whatsapp.com/GBFBR6r7TaG7E3sRy8kmDk


0:00 Introducción
0:04 TERAPIA COGNITIVO CONDUCTUAL
0:17 ASISTIENDO A UNA CANTIDAD LIMITADA DE SESIONES
0:52 RÁPIDA Y SENCILLA
2:07 TERAPIA DE EXPOSICIÓN
2:29 LA TERAPIA CONDUCTUAL A MENUDO INCLUYE
3:13 TIPO DE TERAPIA
3:42 DURANTE LA TERAPIA
4:20 IDENTIFICAR SITUACIONES PROBLEMÁTICAS O TRASTORNOS DE TU VIDA
5:08 IDENTIFICAR PENSAMIENTOS NEGATIVOS O INEXACTOS
5:30 REFORMAR PENSAMIENTOS NEGATIVOS O INEXACTOS
5:40 UNA PERCEPCIÓN INEXACTA DE LO QUE SUCEDE
6:04 A 20 SESIONES
6:29 RESULTADOS",es,False,False,,
BdfihokX4M0,[],0,Terapia Cognitivo Conductual,"Pseudocientífico
",139,139,5,Terapia EMDR - En qué consiste,"¿Conoces esta nueva tendencia de la psicología? Esta técnica en la que es experta la psicóloga Ana Lucas Prieto aporta excelentes resultados.

¿Quieres saber más sobre la terapia EMDR? Solicita tu cita aquí: http://www.topdoctors.es/doctor/ana-lucas-prieto",es,False,False,,
lniO4l9ZJ5c,"['cyclothymia', 'Bipolar', 'bipolar disorder', 'cyclothymic disorder']",4,Terapia Cognitivo Conductual,"Científico
",238,238,83,CICLOTIMIA. TODO LO QUE DEBES SABER (SÍNTOMAS TRATAMIENTO Y DIFERENCIA CON EL TRASTORNO BIPOLAR),"#Ciclotimia #DSM5 #Edutuber #EdutubersColombianos

Aprende fácil y rápido los trastornos psicológicos y psiquiátricos desde una perspectiva científica. EL MEJOR RESUMEN: CRITERIOS DIAGNÓSTICOS, SÍNTOMAS, ETIOLOGÍA, INTERVENCIÓN Y TRATAMIENTO: En nuestro capítulo de hoy veremos de la sección de Trastorno bipolar y relacionados: el trastorno ciclotímico.

CAPÍTULOS:
0:00 Definición de Trastorno
0:38 Criterios Diagnósticos ciclotimia
2:27 Diferencias con el trastorno bipolar y diagnóstico diferencial
2:46 Prevalencia y Tratamiento

Contáctame para asesorías académicas e intervención psicológica a excelentes precios:
💬 (Whatsapp): https://wa.me/message/SEUQKTHUENG4L1 

Ayúdanos a crecer volviéndote miembro de psicofácil y recibe beneficios exclusivos:
https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg/join
Apóyanos con tu donación vía Paypal:
https://www.paypal.me/psicofacilc

¡Gracias por ayudarnos a traer contenido de calidad y gratuito para estudiantes de Latinoamérica!

Si te gustó nuestro contenido dale like, comparte y suscríbete, es totalmente gratis:
📽️ ¡SUSCRÍBETE! https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg?sub_confirmation=1

★SÍGUEME EN MIS OTRAS REDES★ 
►Instagram: https://instagram.com/psicofacil
►Facebook: https://www.facebook.com/psicofacil1
►Tik Tok: https://www.tiktok.com/@psicofacil?lang=es


★CONTRATACIONES, PUBLICIDAD Y EVENTOS★ 
📩  Gmail: psicofacilcanal@gmail.com

Investigación, guion, voz  edición:
Javier Parra Pulido. Psicólogo, Magister (MsC) en Neurociencias de la conducta.
►Instagram: https://instagram.com/javierpapu",es,False,False,,
mg0AkeL0ta0,"['Depresion', 'Depression']",2,Terapia Cognitivo Conductual,"Científico
",,,,,,,False,False,,
CLzA0zTwytI,[],0,Terapia Cognitivo Conductual,"Científico
",289,289,24,¿Cómo HACER un ANALISIS FUNCIONAL DE LA CONDUCTA? ✅️ (Guía PASO a PASO) 🧠,en este video te voy a mostrar que es un análisis funcional de la conducta y como hacerlo paso a paso .  Veremos por qué es importante un análisis funcional de la conducta y también los antecedentes y consecuentes de la conducta,es,True,True,2023-10-10T01:48:42Z,2023-10-10T01:55:29Z
KbRPnnWJZLE,"['Anxiety Disorder', 'Anxiety']",2,Terapia Cognitivo Conductual,"Científico
",307,307,50,"ANSIEDAD: Trastorno de Ansiedad por Separación RESUMIDO: Diagnóstico, síntomas, causas y tratamiento","#Ansiedad #DSM5 #Edutuber #EdutubersColombia
Aprende fácil y rápido los trastornos psicológicos y psiquiátricos desde una perspectiva científica. EL MEJOR RESUMEN: CRITERIOS DIAGNÓSTICOS, SÍNTOMAS, ETIOLOGÍA, INTERVENCIÓN Y TRATAMIENTO: Trastorno de Ansiedad por separación

Contáctame para asesorías académicas e intervención psicológica a excelentes precios:
💬 (Whatsapp): https://wa.me/message/SEUQKTHUENG4L1 

Ayúdanos a crecer volviéndote miembro de psicofácil y recibe beneficios exclusivos:
https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg/join
Apóyanos con tu donación vía Paypal:
https://www.paypal.me/psicofacilc

¡Gracias por ayudarnos a traer contenido de calidad y gratuito para estudiantes de Latinoamérica!

CAPÍTULOS:
0:00 Definición de Trastorno
0:38 Trastorno de Ansiedad por separación: Criterios Diagnósticos
2:39 Diagnóstico diferencial
3:25 Epidemiología y Tratamiento del Trastorno de Ansiedad por Separación

Si te gustó nuestro contenido dale like, comparte y suscríbete, es totalmente gratis:
📽️ ¡SUSCRÍBETE! https://www.youtube.com/channel/UCNpLEIvi0tZClD-pSFlk4xg?sub_confirmation=1

★SÍGUEME EN MIS OTRAS REDES★ 
►Instagram: https://instagram.com/psicofacil
►Facebook: https://www.facebook.com/psicofacil1
►Tik Tok: https://www.tiktok.com/@psicofacil?lang=es


★CONTRATACIONES, PUBLICIDAD Y EVENTOS★ 
📩  Gmail: psicofacilcanal@gmail.com

Investigación, guion, voz  edición:
Javier Parra Pulido. Psicólogo, Magister (MsC) en Neurociencias de la conducta.
►Instagram: https://instagram.com/javierpapu",es,False,False,,
wI1ueiT7nZY,"['anxiety disorder', 'panic disorder', 'epileptic seizures', 'seizures', 'obsessive-compulsive disorder', 'Seizures', 'anxiety']",7,Terapia Cognitivo Conductual,"Científico
",281,281,88,Convulsiones por Ansiedad,"0:00 Convulsiones por ansiedad
1:06 Síntomas de convulsiones por ansiedad
2:58 Tratamientos para las convulsiones por ansiedad

====================
Las convulsiones por ansiedad son un fenómeno relativamente común que a menudo es malinterpretado. Pueden ser confundidas con convulsiones epilépticas y otras afecciones neurológicas, pero a menudo son el resultado de un trastorno de ansiedad: ansiedad generalizada, el trastorno de pánico o el trastorno obsesivo-compulsivo.

Conoce más del tema visitando el siguiente link: https://centroaura.mx/convulsiones/causas/ansiedad

Si deseas una consulta con nuestros especialistas comunícate con nosotros:

* TELÉFONO:(55) 5523-9155  
* WHATSAPP:(55) 5917-3610
*DIRECCIÓN: San Francisco #524 Colonia Del Valle C.P 03100, México D.F. 

Visita nuestras redes sociales ======================

Facebook: https://www.facebook.com/centroepilepsia 
Instagram: https://www.instagram.com/centro_aura_mx/ 
Twitter: https://twitter.com/Centro_AuraMX",es,False,False,,
6Etcup5Ghpk,[],0,Terapia Cognitivo Conductual,"Científico
",1073,1073,4,"Carmen Luciano sobre las Terapias Contextuales, parte 1 - ENGLISH SUBTITLES","Carmen Luciano habla sobre el pasado, presente y futuro de las terapias contextuales y la psicología contextual. Entrevista por Verónica Mayado.

Carmen Luciano and her thoughts on the past, present and future of contextual psychology. Interview by Verónica Mayado. ENGLISH SUBTITLES AVAILABLE (lower right corner).

Entrevista de Madrid Institute of Contextual Psychology (MICPSY) en colaboración con iComportamiento.

Traducción por Claudia Avila (colaboradora en MICPSY). Producción y edición por MICPSY.",es,False,False,,
_MRGtPrHJRY,['cognitive flexibility'],1,Terapia Cognitivo Conductual,"Científico
",506,506,30,Flexibilidad Cognitiva: La clave para adaptarse a los cambios,"¿Alguna vez te has preguntado qué es la flexibilidad cognitiva y por qué es tan importante? En este video, exploramos la flexibilidad cognitiva, una habilidad que podría verse como un superponer humano que nos permite adaptarnos a situaciones cambiantes y novedosas entre otras cosas.

https://epsibapsicologia.es/que-es-la-flexibilidad-cognitiva/

La flexibilidad cognitiva forma parte de las funciones ejecutivas, las cuales nos permiten regular nuestros comportamientos, emociones y cogniciones para lograr nuestras metas. Una alta flexibilidad cognitiva nos permite cambiar de atención, seleccionar información relevante, cambiar comportamientos y patrones de pensamiento, inferir nuevas reglas y cambiar de una tarea a otra.

Además, discutiremos cómo la flexibilidad cognitiva se relaciona con la inteligencia fluida y el pensamiento divergente, y cómo afecta nuestros procesos de razonamiento, imaginación y creatividad. También exploraremos cómo se desarrolla la flexibilidad cognitiva a lo largo de nuestra vida y cómo ciertos trastornos y condiciones pueden afectarla.

Finalmente, aprenderás las características de las personas con alta flexibilidad cognitiva y cómo puedes mejorar la tuya.

Si te ha gustado este vídeo, no olvides suscribirte a mi canal y, si quieres apoyarme aún más, también puedes hacerte entrar en la comunidad de miembros.
¡Un saludo y hasta el próximo vídeo!
https://www.youtube.com/channel/UCEahqZfzfTvlL3tS3yC9XpQ/join

#FlexibilidadCognitiva #psicologia  #adaptacion  #personalidad #autoconocimiento #crecimientopersonal #desarrollopersonal #saludmental #salud #ciencia #funcionesejecutivas #habilidades #cambio #emociones",es,False,False,,
CdhZQxcucL0,['Anxiety'],1,Terapia Cognitivo Conductual,"Pseudocientífico
",,,,,,,False,False,,
